Time_s,Time_min,f1_Hz,f3_Hz,f5_Hz,f7_Hz,f9_Hz,f11_Hz,f13_Hz,D3_ppm,D5_ppm,D7_ppm,D9_ppm,D11_ppm,D13_ppm
824.1548,13.73591333,-16.13,-15.2768,-14.3409,-13.8271,-13.4626,-13.4143,-13.187,1.6332,1.4743,1.2896,1.253,1.036,1.3393
825.6589,13.76098167,-16.3944,-15.5306,-14.6771,-14.0546,-13.7557,-13.7656,-13.7536,1.7257,1.4624,1.3062,1.2469,1.2063,0.9066
827.1218,13.78536333,-16.7485,-15.8157,-14.8806,-14.2813,-14.0296,-13.4759,-13.1922,1.6779,1.5052,1.3633,1.275,1.2395,1.1463
828.603,13.81005,-16.7975,-16.0592,-15.1174,-14.5188,-14.2546,-13.7788,-13.6489,1.7455,1.5027,1.3705,1.2661,1.1716,1.1443
830.099,13.83498333,-17.4097,-16.4822,-15.3975,-14.8211,-14.5387,-13.9524,-14.2358,1.7655,1.5472,1.3725,1.3385,1.1951,1.2373
831.6098,13.86016333,-17.6183,-16.6355,-15.5475,-14.9829,-14.7274,-14.3982,-14.1007,1.8028,1.5979,1.3293,1.3221,1.1442,1.4609
833.1142,13.88523667,-17.8209,-16.7991,-15.869,-15.3098,-14.9066,-14.5584,-14.9631,1.8729,1.5542,1.4233,1.3301,1.397,1.2395
834.6338,13.91056333,-18.1446,-17.1902,-16.06,-15.4592,-15.1349,-15.1955,-14.5323,1.8772,1.581,1.4131,1.3732,1.3078,1.2808
836.1438,13.93573,-18.3941,-17.5268,-16.2291,-15.595,-15.3597,-14.9549,-15.2038,1.8385,1.627,1.4543,1.3722,1.3329,1.0629
837.6438,13.96073,-18.7049,-17.6106,-16.4585,-15.9406,-15.6362,-15.1977,-14.439,1.9203,1.642,1.4267,1.3535,1.2835,1.2499
839.1642,13.98607,-19.2038,-17.9349,-16.701,-16.1552,-15.7374,-15.2005,-15.1537,1.9374,1.6723,1.4775,1.3936,1.3153,1.3208
840.6675,14.011125,-19.0153,-18.0978,-16.8586,-16.2792,-15.8957,-15.64,-15.3054,1.9948,1.6508,1.4657,1.4184,1.2605,1.175
842.012,14.03353333,-19.3211,-18.2076,-17.0559,-16.4018,-16.0345,-15.7746,-16.0626,1.9707,1.6561,1.4869,1.4115,1.2618,1.2771
843.4758,14.05793,-19.6365,-18.4393,-17.3449,-16.7133,-16.208,-15.9267,-16.0487,1.9734,1.7127,1.5033,1.4144,1.2829,1.3814
844.9858,14.08309667,-19.9786,-18.5788,-17.535,-16.8397,-16.3684,-16.1034,-15.803,2.0194,1.736,1.4919,1.4426,1.3079,1.5576
846.4539,14.107565,-19.9472,-18.7628,-17.6426,-16.9297,-16.486,-16.1469,-15.781,2.0253,1.6955,1.4944,1.4163,1.3319,1.4991
847.8098,14.13016333,-20.3022,-18.9411,-17.8038,-17.102,-16.6459,-16.4945,-15.9809,2.0222,1.7348,1.5361,1.4428,1.3488,1.4743
849.316,14.15526667,-20.3245,-19.0753,-17.7863,-17.2005,-16.7566,-16.4482,-16.3394,2.0201,1.7877,1.5457,1.4792,1.38,1.4175
850.7724,14.17954,-20.5719,-19.4124,-18.0957,-17.3006,-16.921,-16.4761,-16.8048,2.0535,1.7719,1.571,1.5107,1.452,1.3595
852.2657,14.20442833,-20.8508,-19.353,-18.1577,-17.5215,-17.0404,-16.6178,-16.7898,2.0941,1.7432,1.5352,1.5766,1.3511,1.3188
853.637,14.22728333,-21.1196,-19.6422,-18.4226,-17.586,-17.2548,-16.7987,-16.6037,2.1291,1.7661,1.5872,1.4861,1.4152,1.355
855.1001,14.25166833,-21.4132,-19.6989,-18.5357,-17.7013,-17.4268,-16.8815,-16.9159,2.1075,1.7423,1.589,1.5024,1.3512,1.3663
856.5463,14.27577167,-21.2799,-19.8567,-18.6218,-17.9064,-17.5457,-17.0218,-17.3385,2.1923,1.8299,1.5994,1.5187,1.4193,1.6862
857.9293,14.29882167,-21.5679,-20.0297,-18.7613,-18.0525,-17.4976,-17.2231,-16.9157,2.1407,1.7829,1.6099,1.5607,1.4292,1.3452
859.3178,14.32196333,-21.6551,-20.1342,-18.8706,-18.0953,-17.6267,-17.2225,-17.0838,2.1217,1.8382,1.6046,1.5616,1.4898,1.4887
860.7158,14.34526333,-21.9317,-20.2599,-18.9214,-18.2427,-17.7376,-17.3781,-16.4636,2.1759,1.8463,1.6352,1.57,1.417,1.551
862.16,14.36933333,-21.8716,-20.3543,-19.1212,-18.3787,-17.9029,-17.4593,-16.747,2.2016,1.8189,1.6337,1.5696,1.3357,1.3642
863.6558,14.39426333,-22.2542,-20.4606,-19.1184,-18.4378,-18.055,-17.6039,-17.841,2.1693,1.8174,1.6684,1.5619,1.348,1.3677
865.0558,14.41759667,-22.1459,-20.5444,-19.3969,-18.5719,-18.0575,-17.7937,-17.2256,2.182,1.8453,1.6321,1.5591,1.504,1.4129
866.4744,14.44124,-22.3718,-20.8072,-19.4482,-18.6974,-18.191,-17.6659,-17.6949,2.2143,1.9001,1.6595,1.5852,1.4374,1.4928
867.8099,14.46349833,-22.5028,-20.6904,-19.5745,-18.7267,-18.2842,-17.8145,-17.1878,2.1697,1.8388,1.6833,1.5779,1.4978,1.5948
869.0553,14.484255,-22.89,-21.0334,-19.6525,-18.7957,-18.3354,-17.9496,-18.1328,2.2642,1.8628,1.7097,1.5908,1.4522,1.565
870.397,14.50661667,-22.4354,-21.1332,-19.6785,-18.9627,-18.4494,-18.1964,-17.3957,2.2367,1.8557,1.6889,1.5894,1.4008,1.5281
871.7833,14.52972167,-22.7897,-21.0472,-19.76,-19.0498,-18.6203,-18.0194,-17.9693,2.2418,1.8914,1.6972,1.6181,1.4856,1.6521
873.2661,14.554435,-23.1926,-21.2383,-19.8347,-19.0735,-18.6196,-17.9481,-17.888,2.2459,1.8906,1.6922,1.6146,1.5067,1.5995
874.7703,14.579505,-23.3157,-21.3784,-19.9715,-19.2542,-18.6278,-18.3924,-18.4956,2.2234,1.9103,1.7037,1.6394,1.5252,1.494
876.1178,14.60196333,-23.163,-21.5044,-20.168,-19.2945,-18.8519,-18.1514,-17.8849,2.324,1.8906,1.7075,1.6275,1.4557,1.22
877.4249,14.62374833,-23.2031,-21.4582,-20.2827,-19.3495,-18.9395,-18.3674,-18.4521,2.2563,1.9423,1.7103,1.6294,1.4336,1.6807
878.8101,14.646835,-23.4717,-21.5418,-20.4359,-19.5163,-18.937,-18.2896,-18.1003,2.3012,1.9584,1.7239,1.6351,1.5669,1.3083
880.2558,14.67093,-23.7449,-21.7154,-20.4011,-19.633,-19.0985,-18.4367,-18.3987,2.2789,1.9689,1.728,1.6693,1.5345,1.6939
881.788,14.69646667,-23.7023,-21.8149,-20.5239,-19.5608,-19.1283,-18.8439,-18.37,2.3318,1.9011,1.7046,1.6798,1.4591,1.5774
883.2955,14.72159167,-23.648,-21.8795,-20.6521,-19.6993,-19.3128,-18.7581,-18.9,2.2903,1.9312,1.741,1.6919,1.4966,1.6471
884.6943,14.744905,-24.2569,-22.0081,-20.5756,-19.842,-19.3159,-18.7787,-19.3736,2.3086,1.9317,1.7607,1.6566,1.5268,1.635
886.1998,14.76999667,-24.2524,-22.2095,-20.6721,-19.8358,-19.4796,-18.5866,-17.7492,2.2778,1.973,1.7539,1.6643,1.5039,1.6199
887.6841,14.794735,-23.976,-22.2433,-20.6974,-19.8826,-19.4455,-19.2825,-19.0488,2.3452,1.9647,1.7797,1.6638,1.6035,1.5686
889.1916,14.81986,-24.2309,-22.2113,-20.8768,-19.9463,-19.6109,-18.9637,-18.7895,2.3336,1.9747,1.7407,1.6717,1.5942,1.8676
890.738,14.84563333,-24.9391,-22.3532,-20.8105,-20.0435,-19.5562,-19.1324,-18.6056,2.4286,1.9802,1.7416,1.6679,1.4683,1.806
892.2415,14.87069167,-24.2717,-22.3203,-21.066,-20.1334,-19.6085,-19.0218,-18.6926,2.3997,1.9508,1.7671,1.6763,1.5495,1.4239
893.7351,14.895585,-24.3327,-22.4215,-21.001,-20.2399,-19.6362,-19.3317,-19.0894,2.361,1.9707,1.7772,1.7077,1.6112,1.4505
895.2806,14.92134333,-24.774,-22.5773,-21.0971,-20.329,-19.8377,-19.3838,-19.1121,2.3445,1.9835,1.7568,1.6891,1.6111,1.4003
896.7882,14.94647,-24.9209,-22.6176,-21.168,-20.4092,-19.8936,-19.2031,-19.5672,2.4303,2.0297,1.7818,1.7305,1.4379,1.548
898.3018,14.97169667,-24.5751,-22.6249,-21.3926,-20.4388,-19.8996,-19.5168,-19.2379,2.3778,2.0241,1.8148,1.6946,1.5961,1.455
899.6514,14.99419,-24.8769,-22.8246,-21.2606,-20.4716,-19.9687,-19.4522,-19.5134,2.3668,1.9786,1.7578,1.6956,1.6825,1.4464
901.0557,15.017595,-25.4019,-22.7729,-21.4088,-20.5925,-20.1107,-19.5667,-19.0125,2.4159,2.0583,1.7802,1.6952,1.545,1.4714
902.3967,15.039945,-24.6474,-22.7768,-21.4241,-20.5885,-20.1172,-19.6666,-18.8968,2.3786,2.0385,1.8068,1.7436,1.5656,1.4667
903.7152,15.06192,-24.6643,-22.9582,-21.6405,-20.6308,-20.1791,-19.549,-19.5854,2.4292,2.0096,1.7849,1.7466,1.5511,1.7252
905.056,15.08426667,-25.2453,-22.9779,-21.5559,-20.7433,-20.1156,-19.6853,-18.8531,2.387,2.0491,1.8389,1.7407,1.5711,1.5817
906.4062,15.10677,-25.9774,-23.1568,-21.6844,-20.753,-20.3138,-19.8694,-19.2608,2.4191,2.0417,1.7741,1.7323,1.6585,1.5844
907.6991,15.12831833,-24.7861,-23.2516,-21.7309,-20.7384,-20.2518,-19.7269,-19.4122,2.383,2.0286,1.8396,1.7488,1.5897,1.6743
909.0375,15.150625,-25.0336,-23.1802,-21.8217,-20.939,-20.3201,-19.836,-19.9287,2.428,2.0404,1.8448,1.7452,1.4995,1.6125
910.3856,15.17309333,-25.4361,-23.2154,-21.8451,-20.9724,-20.3324,-19.9893,-19.6541,2.4228,2.078,1.8449,1.6909,1.5891,1.6116
911.7066,15.19511,-26.182,-23.2296,-21.9791,-20.9649,-20.4117,-19.9733,-19.4946,2.4301,2.0637,1.8426,1.7039,1.688,1.6459
913.028,15.21713333,-25.0772,-23.2703,-21.9071,-20.988,-20.4068,-20.0124,-19.9829,2.3844,2.0657,1.7972,1.7226,1.6341,1.5197
914.3489,15.23914833,-25.3601,-23.2967,-21.9951,-21.0006,-20.528,-20.0629,-19.7962,2.4635,2.0666,1.8284,1.7257,1.643,1.6955
915.685,15.26141667,-26.0096,-23.4929,-21.9248,-21.1623,-20.4324,-20.3335,-19.9186,2.4716,2.097,1.803,1.7572,1.621,1.4941
917.0119,15.28353167,-26.242,-23.6158,-22.0084,-21.1244,-20.7341,-20.0336,-20.3236,2.4714,2.0312,1.8424,1.7692,1.6061,1.5249
918.326,15.30543333,-25.4016,-23.4486,-22.0582,-21.1385,-20.6644,-19.8682,-20.2431,2.4146,2.0511,1.8317,1.7211,1.6117,1.3021
919.5502,15.32583667,-25.4927,-23.6274,-22.1254,-21.1891,-20.6718,-20.1579,-19.6625,2.4621,2.0492,1.8654,1.7698,1.7106,1.6113
920.7551,15.34591833,-26.0851,-23.603,-22.2407,-21.2833,-20.7294,-20.3414,-19.8691,2.4799,2.1031,1.8266,1.7727,1.7482,1.5401
922.1187,15.368645,-26.538,-23.6012,-22.2344,-21.244,-20.789,-20.3648,-20.2253,2.4545,2.0288,1.8612,1.7204,1.6892,1.614
923.5331,15.39221833,-26.4985,-23.6773,-22.1742,-21.3319,-20.7697,-20.2965,-19.7113,2.4303,2.0653,1.8544,1.7884,1.6165,1.6679
924.8724,15.41454,-25.6512,-23.7902,-22.3073,-21.3616,-20.8493,-20.4331,-20.5327,2.4632,2.0748,1.8785,1.7938,1.5987,1.6769
926.2239,15.437065,-26.3682,-23.8029,-22.3042,-21.4693,-20.9384,-20.5118,-20.2059,2.5355,2.0901,1.8642,1.7923,1.6396,1.6885
927.5519,15.45919833,-26.2124,-23.8205,-22.3231,-21.5217,-20.987,-20.351,-20.087,2.4838,2.0974,1.8179,1.7305,1.6032,1.8391
928.9046,15.48174333,-26.1745,-23.8263,-22.5993,-21.6001,-20.867,-20.6242,-20.4238,2.4496,2.1365,1.8502,1.7772,1.5945,1.6339
930.2418,15.50403,-25.6061,-24.0088,-22.4047,-21.6234,-21.023,-20.3033,-20.1987,2.5101,2.0728,1.8717,1.7744,1.7301,1.5
931.5731,15.52621833,-25.7118,-23.9366,-22.4882,-21.5955,-21.0602,-20.5795,-19.937,2.525,2.1529,1.8593,1.7747,1.7251,1.8234
932.914,15.54856667,-25.6218,-24.0934,-22.5699,-21.6402,-21.112,-20.5215,-20.1547,2.5214,2.1195,1.8463,1.7568,1.5848,1.5471
934.246,15.57076667,-25.7662,-24.0883,-22.5894,-21.6184,-21.1107,-20.4766,-20.0524,2.4543,2.1472,1.8808,1.7795,1.6298,1.7382
935.5706,15.59284333,-25.7837,-24.1867,-22.4756,-21.6774,-21.1037,-20.7199,-20.9008,2.4677,2.1241,1.893,1.7663,1.6218,1.6988
936.8544,15.61424,-25.764,-24.029,-22.7261,-21.7233,-21.182,-20.628,-20.4921,2.4714,2.1414,1.9285,1.8029,1.6046,1.82
938.2645,15.63774167,-25.8518,-24.1965,-22.6886,-21.7209,-21.261,-20.8313,-20.4879,2.4896,2.1061,1.9079,1.8142,1.7253,1.691
939.5789,15.65964833,-25.938,-24.3005,-22.7187,-21.8075,-21.2644,-20.6559,-20.8623,2.526,2.1361,1.9229,1.8051,1.6948,1.9032
940.9361,15.68226833,-25.9715,-24.2301,-22.7917,-21.8728,-21.3002,-20.5828,-20.9174,2.5006,2.1603,1.8793,1.8032,1.5452,1.6623
942.3256,15.70542667,-25.9623,-24.2221,-22.9236,-21.823,-21.3149,-20.6556,-21.0882,2.5688,2.1082,1.8758,1.7775,1.6881,1.8736
943.8325,15.73054167,-26.059,-24.3345,-22.8954,-21.9353,-21.3411,-20.8963,-20.8299,2.5376,2.1151,1.9179,1.8163,1.6427,1.8167
945.2058,15.75343,-26.3041,-24.4166,-22.9625,-21.8642,-21.3334,-20.998,-20.7109,2.5151,2.1641,1.8812,1.809,1.6058,1.6634
946.5644,15.77607333,-26.2558,-24.5711,-22.9908,-21.9536,-21.4565,-20.8803,-20.4604,2.5078,2.1483,1.9076,1.8027,1.6511,1.7955
947.892,15.7982,-26.2028,-24.5048,-22.9798,-21.9616,-21.4938,-21.0852,-20.8965,2.5516,2.1228,1.8733,1.8049,1.7111,1.4527
949.2086,15.82014333,-26.2665,-24.4075,-22.958,-22.0238,-21.497,-20.933,-21.2275,2.4956,2.1498,1.8867,1.7918,1.664,1.7226
950.5521,15.842535,-26.3229,-24.5274,-23.0145,-22.1103,-21.47,-20.9974,-20.7713,2.4892,2.1418,1.9289,1.8164,1.7374,1.3753
951.9381,15.865635,-26.3333,-24.3837,-23.1475,-22.1459,-21.5841,-21.1669,-20.832,2.588,2.1167,1.9241,1.8065,1.6921,1.8869
953.3013,15.888355,-26.4005,-24.6349,-23.1184,-22.1449,-21.5759,-21.0514,-20.642,2.5549,2.1338,1.8877,1.819,1.7654,1.7366
954.668,15.91113333,-26.5033,-24.5986,-23.0892,-22.2366,-21.6957,-21.2272,-20.7951,2.561,2.146,1.8741,1.8216,1.7611,1.6818
956.1168,15.93528,-26.4914,-24.6388,-23.0217,-22.2719,-21.6095,-20.9574,-20.8891,2.5677,2.1381,1.9456,1.8018,1.6244,1.8367
957.4176,15.95696,-26.4601,-24.6588,-23.2209,-22.2832,-21.692,-20.9798,-20.647,2.5487,2.1445,1.9129,1.8389,1.6225,1.6368
958.7548,15.97924667,-26.5966,-24.8333,-23.1102,-22.2073,-21.7655,-21.1633,-20.7967,2.5354,2.1697,1.9481,1.818,1.8422,1.7234
960.11,16.00183333,-26.4785,-24.7015,-23.3582,-22.218,-21.6723,-21.1747,-21.1068,2.5432,2.1551,1.9327,1.839,1.7894,1.7134
961.4435,16.02405833,-26.6644,-24.6829,-23.34,-22.3126,-21.7218,-21.3066,-20.8028,2.5799,2.1845,1.939,1.8227,1.5692,1.7662
962.7965,16.04660833,-26.5426,-24.9039,-23.4047,-22.3774,-21.7949,-21.3764,-21.3445,2.5776,2.187,1.9175,1.8013,1.7046,1.7025
964.1621,16.06936833,-26.5432,-24.8149,-23.4003,-22.3078,-21.7588,-21.0897,-21.4756,2.5857,2.1511,1.9246,1.824,1.6355,1.8057
965.5516,16.09252667,-26.7687,-25.0878,-23.3238,-22.4877,-21.8993,-21.5013,-21.282,2.5854,2.1556,1.9718,1.8355,1.6976,1.5092
966.9826,16.11637667,-26.6656,-24.9323,-23.4481,-22.3807,-21.9019,-21.4584,-21.2,2.5998,2.2103,1.9276,1.8331,1.646,1.8272
968.3256,16.13876,-26.8145,-25.0071,-23.6532,-22.4474,-21.9457,-21.3029,-20.9569,2.6101,2.1884,1.9596,1.8352,1.7834,1.5331
969.6946,16.16157667,-26.7533,-24.9382,-23.3948,-22.443,-21.9462,-21.4583,-20.8901,2.5729,2.2122,1.925,1.8497,1.6765,1.5706
971.0245,16.18374167,-26.9302,-25.046,-23.5849,-22.5396,-21.9246,-21.6122,-21.0642,2.6369,2.1436,1.9826,1.8839,1.6913,1.7178
972.3809,16.20634833,-26.9084,-24.9352,-23.4697,-22.4866,-21.9551,-21.7055,-21.3042,2.5436,2.1816,1.9438,1.8262,1.6766,1.4568
973.7288,16.22881333,-26.8384,-25.1418,-23.4215,-22.5908,-22.0155,-21.2173,-21.2234,2.6099,2.2068,1.9445,1.8364,1.6685,1.8082
975.0462,16.25077,-26.8554,-25.0724,-23.6087,-22.6244,-21.989,-21.5874,-21.0492,2.6227,2.172,1.9674,1.8572,1.7373,1.6376
976.4162,16.27360333,-27.0077,-25.0717,-23.6338,-22.618,-22.1073,-21.5716,-21.2595,2.6165,2.1576,1.9254,1.8706,1.7228,1.8135
977.764,16.29606667,-26.9558,-25.2138,-23.7061,-22.7067,-22.0146,-21.5292,-21.2043,2.6239,2.1746,1.9614,1.8963,1.7681,1.7328
979.1211,16.318685,-27.0276,-25.1734,-23.6684,-22.7128,-22.0255,-21.6187,-20.7162,2.589,2.1413,1.9574,1.8696,1.7425,1.6058
980.568,16.3428,-27.0021,-25.2585,-23.634,-22.6823,-22.1332,-21.6867,-21.5809,2.6088,2.166,1.9984,1.838,1.7891,1.6153
981.9005,16.36500833,-27.0265,-25.2362,-23.6651,-22.7801,-22.1896,-21.4614,-21.3561,2.6063,2.1979,1.9615,1.8712,1.7129,1.7879
983.2134,16.38689,-27.057,-25.3157,-23.6818,-22.8093,-22.1822,-21.7534,-21.3614,2.5243,2.2216,1.9442,1.833,1.677,1.6706
984.5407,16.40901167,-27.0911,-25.3842,-23.7777,-22.8082,-22.2642,-21.7795,-21.4533,2.6113,2.1898,1.9776,1.888,1.6738,1.4864
985.9387,16.43231167,-27.057,-25.3117,-23.8877,-22.8033,-22.1683,-21.2757,-21.3297,2.6408,2.1934,1.9678,1.8822,1.6714,1.6215
987.3303,16.455505,-27.2402,-25.2889,-23.7891,-22.8674,-22.2016,-21.9054,-21.1191,2.6798,2.2093,1.9827,1.8605,1.7211,1.7606
988.6425,16.477375,-27.0972,-25.2536,-23.6883,-22.8539,-22.2419,-21.5665,-21.8357,2.5854,2.1946,2.0043,1.868,1.6645,1.6624
989.9684,16.49947333,-27.2253,-25.4442,-23.8569,-22.8172,-22.2958,-21.9174,-22.3261,2.6452,2.2078,1.9908,1.8971,1.6828,1.9472
991.3018,16.52169667,-27.1993,-25.489,-23.8714,-22.9374,-22.3401,-21.8753,-21.6956,2.6271,2.1996,1.9682,1.8941,1.7226,1.5906
992.6416,16.54402667,-27.4066,-25.3526,-23.8201,-22.8881,-22.3126,-21.9412,-21.486,2.6549,2.2242,1.9462,1.8582,1.7338,1.7956
993.955,16.56591667,-27.4228,-25.3696,-23.9136,-22.9582,-22.3175,-21.9373,-21.3866,2.6254,2.1958,2.0071,1.8695,1.8311,1.7829
995.3259,16.588765,-27.328,-25.5475,-23.8976,-22.8965,-22.3633,-21.8416,-21.301,2.6341,2.137,1.9806,1.861,1.7206,1.6733
996.674,16.61123333,-27.5063,-25.6626,-24.0578,-22.9478,-22.4209,-21.9067,-21.9867,2.6267,2.1934,1.957,1.88,1.6724,1.9278
998.0246,16.63374333,-27.4338,-25.4139,-23.9957,-23.0427,-22.3726,-21.6998,-21.8766,2.6807,2.211,1.9731,1.8725,1.7483,1.82
999.3574,16.65595667,-27.4571,-25.5549,-24.0412,-23.1459,-22.4438,-21.9765,-21.5988,2.6187,2.2321,1.9811,1.8735,1.6696,1.8349
1000.7037,16.678395,-27.526,-25.5926,-23.9945,-23.0836,-22.4401,-21.7544,-21.2722,2.5919,2.2369,1.9466,1.8505,1.6777,1.9241
1002.0961,16.70160167,-27.5775,-25.6703,-24.0734,-23.0838,-22.502,-22.1493,-21.4628,2.5831,2.2152,1.9954,1.8885,1.8039,1.7334
1003.4757,16.724595,-27.6016,-25.6845,-24.0962,-23.0757,-22.4212,-21.8864,-21.0395,2.6437,2.233,1.9964,1.8758,1.6928,1.8474
1004.81,16.74683333,-27.5031,-25.6321,-23.9672,-23.1665,-22.4754,-21.8702,-21.5742,2.5983,2.2152,1.9964,1.87,1.7975,1.5038
1006.172,16.76953333,-27.6165,-25.6277,-24.0052,-23.1222,-22.5057,-21.86,-21.6889,2.633,2.2008,1.9617,1.8665,1.8043,1.7787
1007.612,16.79353333,-27.523,-25.6062,-24.0344,-23.1315,-22.5801,-21.8364,-21.3921,2.5877,2.2499,1.9612,1.8606,1.6942,1.7816
1009.0558,16.81759667,-27.5434,-25.7544,-24.0884,-23.1044,-22.5139,-22.0493,-21.6735,2.6864,2.2154,1.9668,1.8609,1.8969,1.8817
1010.4373,16.84062167,-27.8015,-25.8052,-24.1155,-23.1645,-22.591,-21.9863,-22.3525,2.6032,2.2446,1.935,1.8985,1.7362,1.7707
1011.824,16.86373333,-27.6341,-25.7383,-24.2118,-23.2245,-22.5769,-22.0398,-21.3491,2.6083,2.2127,1.9977,1.8834,1.7863,1.8366
1013.204,16.88673333,-27.6498,-25.6515,-24.1625,-23.2326,-22.6458,-22.0093,-22.2318,2.6537,2.2421,1.9916,1.8834,1.7329,1.7413
1014.6361,16.91060167,-27.7316,-25.8455,-24.19,-23.2941,-22.6412,-21.9889,-21.7054,2.6621,2.2335,1.9861,1.8871,1.8259,1.6921
1016.1482,16.93580333,-27.7283,-26.0064,-24.287,-23.3046,-22.6976,-22.144,-21.8266,2.692,2.2384,1.9873,1.8634,1.7404,1.829
1017.4847,16.95807833,-27.8942,-25.9326,-24.2624,-23.334,-22.7538,-21.9993,-21.742,2.6805,2.2297,1.9873,1.8701,1.7979,1.684
1018.8786,16.98131,-27.6607,-25.8893,-24.3219,-23.3254,-22.7235,-22.2361,-22.561,2.689,2.2041,2.0109,1.8846,1.8365,1.7024
1020.2243,17.00373833,-27.8962,-25.8288,-24.3686,-23.2868,-22.7714,-22.3702,-22.054,2.6446,2.2879,1.9892,1.9136,1.77,1.5635
1021.7318,17.02886333,-27.8154,-25.9728,-24.4575,-23.3055,-22.7825,-22.0206,-21.8118,2.6672,2.259,1.9991,1.9002,1.7949,1.8837
1023.0583,17.05097167,-27.8609,-25.9713,-24.3983,-23.351,-22.8152,-22.4862,-21.7285,2.7013,2.2058,1.9793,1.8738,1.7258,1.8167
1024.464,17.0744,-27.9545,-25.8634,-24.5127,-23.403,-22.8348,-22.125,-21.7056,2.7274,2.2603,2.019,1.8796,1.7733,1.6944
1025.876,17.09793333,-27.9268,-25.9423,-24.4503,-23.4058,-22.7781,-22.1936,-21.9872,2.6719,2.2367,1.977,1.8907,1.8042,1.7512
1027.2695,17.12115833,-27.9181,-26.0139,-24.3125,-23.3879,-22.8317,-22.2518,-21.9635,2.6117,2.1939,1.9734,1.8725,1.815,1.8532
1028.6196,17.14366,-27.9172,-25.9829,-24.4202,-23.4375,-22.8934,-22.387,-22.5954,2.6225,2.239,2.035,1.9123,1.7497,1.7208
1030.0081,17.16680167,-27.8982,-26.218,-24.5179,-23.558,-22.8599,-22.2714,-22.4603,2.6627,2.2471,1.9824,1.8864,1.6926,1.7101
1031.4538,17.19089667,-27.9186,-26.001,-24.4568,-23.4336,-22.9135,-22.4629,-22.047,2.6693,2.268,1.9967,1.8931,1.7438,1.6947
1032.8474,17.21412333,-28.067,-26.1973,-24.4727,-23.5603,-22.8513,-22.5193,-21.8059,2.663,2.2709,1.9977,1.8996,1.6959,2.0501
1034.194,17.23656667,-27.9571,-26.1334,-24.5384,-23.5297,-22.9337,-22.4697,-22.0182,2.6614,2.3029,1.9763,1.889,1.807,2.0445
1035.6555,17.260925,-27.9943,-25.985,-24.5496,-23.5785,-22.8749,-22.4812,-22.3995,2.6805,2.2691,2.0123,1.9083,1.7194,1.8391
1037.062,17.28436667,-28.0558,-26.0504,-24.5465,-23.5002,-22.9365,-22.4767,-22.1621,2.6191,2.2852,1.9878,1.8808,1.7454,1.6417
1038.568,17.30946667,-28.0254,-26.1494,-24.617,-23.6116,-22.9579,-22.4241,-21.6849,2.6728,2.2248,1.9886,1.8973,1.8088,1.6635
1040.0138,17.33356333,-28.1117,-26.2095,-24.4471,-23.5826,-22.9769,-22.1911,-22.0354,2.6336,2.2952,1.9768,1.8828,1.8261,1.7908
1041.4039,17.35673167,-28.15,-26.2345,-24.5801,-23.7158,-23.0088,-22.2308,-21.426,2.6653,2.2632,2.0179,1.9125,1.8203,1.7093
1042.8109,17.38018167,-28.1435,-26.3342,-24.6751,-23.6491,-23.0465,-22.4874,-22.7971,2.6706,2.2198,2.0178,1.9272,1.749,1.946
1044.2067,17.403445,-28.1787,-26.2636,-24.6772,-23.6182,-23.017,-22.3742,-22.4293,2.6857,2.262,2.0404,1.9095,1.7361,1.8872
1045.6286,17.42714333,-28.161,-26.3193,-24.6238,-23.6253,-23.0079,-22.4567,-22.1421,2.694,2.2226,2.0046,1.9183,1.8361,1.6081
1046.9561,17.44926833,-28.2908,-26.3785,-24.6505,-23.7111,-23.0556,-22.4797,-22.0102,2.6743,2.2506,2.0254,1.9102,1.811,1.7859
1048.365,17.47275,-28.1166,-26.2822,-24.8085,-23.6537,-23.1422,-22.6435,-21.9919,2.7126,2.2797,2.0153,1.8972,1.785,1.9209
1049.7986,17.49664333,-28.0648,-26.3465,-24.6524,-23.6901,-23.0377,-22.5647,-22.1065,2.6476,2.2614,2.0603,1.8932,1.9005,1.7434
1051.2507,17.520845,-28.4414,-26.3859,-24.656,-23.7199,-23.0408,-22.7612,-21.8572,2.6833,2.2846,2.0145,1.9164,1.6758,1.6613
1052.5106,17.54184333,-28.3159,-26.4214,-24.7205,-23.8189,-23.1001,-22.6144,-22.425,2.6691,2.276,2.0298,1.9031,1.8133,1.9401
1053.8959,17.56493167,-28.2524,-26.2232,-24.7297,-23.8003,-23.1344,-22.4637,-21.9773,2.684,2.2816,2.015,1.9044,1.7577,1.8357
1055.2959,17.588265,-28.2714,-26.3493,-24.7227,-23.8343,-23.1206,-22.6446,-22.7767,2.679,2.2624,1.9998,1.9045,1.7755,1.7653
1056.6294,17.61049,-28.4737,-26.4947,-24.8012,-23.8454,-23.1085,-22.6364,-22.4442,2.6716,2.2328,2.0057,1.885,1.7702,1.8954
1058.0049,17.633415,-28.4603,-26.3,-24.8414,-23.8903,-23.0852,-22.545,-21.8493,2.6209,2.2685,1.9993,1.9098,1.7785,1.9661
1059.4546,17.65757667,-28.3624,-26.3554,-24.7068,-23.7517,-23.303,-22.6699,-22.2135,2.7153,2.2211,2.063,1.89,1.7834,1.8543
