Time [s],Time[min],f1 [Hz],f3 [Hz],f5 [Hz],f7 [Hz],f9 [Hz],f11 [Hz],f13 [Hz],D3 [ppm],D5 [ppm],D7 [ppm],D9 [ppm],D11 [ppm],D13 [ppm]
2000.507,33.34178333,112.7172,4.9999,1.7216,0.9994,0.5516,-0.0472,0.4686,-2.9961,-3.2624,-2.2146,-2.3897,-1.7536,-1.9256
2001.5323,33.35887167,112.425,5.1176,1.91,1.0731,0.6147,0.1188,-0.1856,-3.0249,-3.2812,-2.2256,-2.4101,-1.6285,-2.0795
2002.4043,33.373405,112.7166,5.2773,1.7943,1.0003,0.5856,-0.0393,-0.5318,-3.0185,-3.2883,-2.2013,-2.4021,-1.6626,-1.7733
2003.4177,33.390295,112.7543,5.1295,1.8419,1.0102,0.6012,-0.3771,-0.3523,-3.0393,-3.2304,-2.2015,-2.411,-1.6863,-1.815
2004.4116,33.40686,112.8046,4.9734,1.8882,1.0285,0.5858,-0.3818,-0.1912,-3.0352,-3.2873,-2.1865,-2.4046,-1.7629,-1.9628
2005.4169,33.423615,112.7364,5.2141,1.7556,1.0446,0.5886,-0.0161,0.5994,-3.0122,-3.2829,-2.1675,-2.4028,-1.8234,-1.838
2006.4213,33.440355,112.7582,5.1543,1.7091,0.944,0.5018,0.2191,0.3833,-3.0457,-3.2443,-2.1698,-2.4442,-1.6828,-1.9428
2007.3806,33.45634333,112.6232,5.1344,1.8119,1.0333,0.3994,-0.0858,0.3701,-3.057,-3.2479,-2.1802,-2.4222,-1.6812,-1.761
2008.3512,33.47252,112.7104,5.1846,1.8128,1.0214,0.6443,0.0119,-0.3003,-3.0155,-3.2789,-2.1978,-2.4102,-1.6916,-1.9497
2009.3327,33.48887833,112.7301,5.1503,1.684,0.9309,0.5092,0.0279,0.1889,-2.9744,-3.3035,-2.1885,-2.3867,-1.7092,-1.9844
2010.3533,33.50588833,112.8415,5.0662,1.8873,1.0079,0.5635,0.0059,0.0414,-3.0278,-3.2418,-2.2244,-2.4037,-1.6721,-1.807
2011.3868,33.52311333,112.7184,5.147,1.7114,0.9537,0.6434,0.1045,-0.233,-3.0358,-3.266,-2.1622,-2.3809,-1.6095,-2.0927
2012.3305,33.53884167,112.5296,5.1546,1.7228,1.0315,0.4909,-0.0629,-0.0542,-2.9956,-3.2596,-2.19,-2.3853,-1.654,-1.9458
2013.3307,33.55551167,112.7812,5.0545,1.7327,0.9346,0.4764,-0.0687,0.2978,-3.0182,-3.2966,-2.1926,-2.4018,-1.7483,-1.8405
2014.3231,33.57205167,112.8663,5.0675,1.8255,1.0453,0.6293,0.2571,-0.2503,-3.0567,-3.2594,-2.1924,-2.4172,-1.598,-1.9309
2015.2659,33.587765,112.8334,5.1797,1.8693,1.0126,0.52,0.033,-0.3056,-2.9995,-3.255,-2.185,-2.4046,-1.7105,-1.9536
2016.2535,33.604225,112.7608,5.0839,1.8367,0.9677,0.4784,-0.1283,0.4043,-3.0081,-3.2444,-2.1659,-2.4272,-1.6912,-1.9998
2017.285,33.62141667,112.4472,5.115,1.5515,0.9813,0.5808,0.2386,0.2414,-3.0664,-3.248,-2.2131,-2.3934,-1.6586,-1.8331
2018.2868,33.63811333,112.6511,4.9493,1.7048,0.9817,0.5935,-0.1952,-0.1236,-3.0378,-3.2356,-2.1984,-2.3651,-1.6727,-2.0961
2019.3047,33.65507833,112.851,5.0907,1.728,1.0181,0.6337,-0.3074,0.2838,-3.0113,-3.2289,-2.212,-2.401,-1.7614,-2.0293
2020.2471,33.670785,112.7887,5.0814,1.6318,0.9503,0.5259,-0.0612,-0.3009,-2.9806,-3.2618,-2.2079,-2.4036,-1.7894,-1.9257
2021.2595,33.68765833,112.8731,5.1361,1.7384,1.0007,0.5323,-0.2067,-0.6694,-2.9745,-3.2236,-2.1948,-2.3995,-1.6802,-1.9158
2022.2747,33.70457833,112.71,4.9927,1.7896,1.0112,0.5532,0.2642,-0.0869,-2.9897,-3.273,-2.2099,-2.419,-1.7017,-1.9396
2023.2847,33.72141167,112.5918,5.1225,1.7608,0.9571,0.4654,0.2609,-0.112,-2.9967,-3.2402,-2.1665,-2.3812,-1.6652,-1.9648
2024.2812,33.73802,112.8839,5.0756,1.7517,0.9748,0.4482,-0.1114,0.1437,-2.9952,-3.209,-2.1892,-2.3814,-1.627,-1.8136
2025.2784,33.75464,112.8392,5.0871,1.6091,0.8805,0.5083,-0.4654,0.1289,-3.0174,-3.222,-2.1918,-2.4123,-1.6577,-1.8051
2026.2603,33.771005,112.8821,5.0937,1.7077,0.902,0.4849,-0.0419,-0.2403,-3.0176,-3.2672,-2.2197,-2.4216,-1.6774,-2.1633
2027.2845,33.788075,112.8515,5.1354,1.632,1.012,0.5273,0.1181,-0.4888,-2.977,-3.2633,-2.2142,-2.3975,-1.6866,-1.7023
2028.3029,33.80504833,112.6548,5.0914,1.7962,1.0066,0.6063,-0.0952,-0.0173,-2.997,-3.2583,-2.2136,-2.3795,-1.6693,-2.0415
2029.3144,33.82190667,112.8685,5.0819,1.7037,0.9342,0.4981,0.1309,-0.4308,-3.0119,-3.2828,-2.2005,-2.4002,-1.7095,-2.0548
2030.2293,33.837155,112.8078,5.0465,1.6744,0.9221,0.5822,-0.1012,-0.3429,-2.9728,-3.289,-2.1971,-2.3942,-1.7089,-1.9761
2031.1964,33.85327333,112.9246,5.0409,1.8911,0.9007,0.5608,0.182,-0.6572,-3.0039,-3.2844,-2.2362,-2.4206,-1.7717,-1.8227
2032.2043,33.87007167,112.8424,5.0514,1.6388,0.9746,0.4989,-0.0437,0.0962,-3.0016,-3.2826,-2.1991,-2.3824,-1.7553,-1.9519
2033.2049,33.88674833,112.5982,5.1962,1.6381,0.8653,0.6017,-0.07,0.0919,-3.0351,-3.2263,-2.1994,-2.4081,-1.7057,-1.8655
2034.2084,33.90347333,112.7824,5.0522,1.6157,0.9477,0.5183,0.0881,-0.0164,-2.9914,-3.2689,-2.1787,-2.4048,-1.6377,-1.817
2035.1633,33.91938833,112.7555,5.1514,1.7192,1.0079,0.5581,0.0162,-0.2192,-2.9826,-3.269,-2.1959,-2.4173,-1.6094,-1.8922
2036.1056,33.93509333,112.9483,5.1619,1.6838,0.9546,0.4343,-0.0189,-0.3518,-2.9926,-3.2196,-2.1659,-2.3925,-1.6629,-1.7516
2037.1006,33.95167667,113.028,5.1054,1.7706,0.9998,0.4824,-0.0545,-0.3234,-3.0198,-3.2452,-2.2686,-2.4121,-1.638,-1.6826
2038.1134,33.96855667,112.77,5.0869,1.6418,0.9704,0.4752,-0.1612,-0.0939,-3.0301,-3.2427,-2.2027,-2.3963,-1.6437,-2.0249
2039.095,33.98491667,112.6412,5.0013,1.7756,0.9343,0.4862,-0.3524,-0.1564,-3.0048,-3.2922,-2.18,-2.4241,-1.7176,-1.9259
2040.1011,34.001685,112.8387,5.0462,1.5733,0.9587,0.5444,0.053,0.3685,-2.9746,-3.2748,-2.229,-2.4236,-1.7857,-1.8507
2041.0972,34.01828667,112.8435,4.8834,1.7146,0.8175,0.4658,-0.0695,-0.2554,-3.0084,-3.2268,-2.1941,-2.4127,-1.8031,-1.9908
2042.1007,34.03501167,112.8305,5.1012,1.7334,0.8642,0.4801,-0.2423,-0.0178,-3.0275,-3.2671,-2.198,-2.4188,-1.6559,-1.8809
2043.1076,34.05179333,112.8499,4.9614,1.8078,0.9721,0.4973,-0.4268,0.3712,-3.0011,-3.3018,-2.1933,-2.4171,-1.68,-1.8571
2044.1007,34.068345,112.6621,5.1338,1.737,0.8562,0.4712,0.091,0.1421,-3.0051,-3.2083,-2.208,-2.4055,-1.7827,-1.941
2045.0369,34.08394833,112.9577,5.0384,1.6784,0.8726,0.4934,-0.1025,0.1813,-2.995,-3.2674,-2.1663,-2.4115,-1.633,-1.8254
2046.0632,34.10105333,113.0182,5.1069,1.6891,0.866,0.4313,-0.2444,-0.2448,-2.9793,-3.2429,-2.1811,-2.4136,-1.6029,-1.8845
2047.0126,34.11687667,113.1022,5.0372,1.7175,0.9458,0.5397,-0.2131,-0.3365,-3.0291,-3.2648,-2.2022,-2.4007,-1.6135,-2.0801
2048.0251,34.13375167,113.0454,5.0824,1.7688,0.9763,0.5334,0.022,-0.3771,-3.0577,-3.2959,-2.1853,-2.3947,-1.8428,-1.8235
2049.0447,34.150745,112.7451,5.0233,1.6879,1.0087,0.5078,-0.037,-0.0139,-2.9918,-3.2702,-2.1862,-2.3882,-1.6186,-1.8456
2050.0728,34.16788,112.8855,4.9889,1.5408,0.9434,0.4266,-0.0869,-0.6733,-2.9846,-3.2586,-2.2322,-2.3869,-1.7135,-2.0728
2051.0725,34.18454167,113.1629,5.0303,1.662,0.9552,0.5144,-0.3905,-0.0455,-2.9948,-3.2545,-2.194,-2.4056,-1.6905,-2.1042
2052.0867,34.201445,113.1232,4.9983,1.6508,0.8755,0.4737,-0.25,-0.2379,-2.9973,-3.2731,-2.2118,-2.3843,-1.7437,-1.8768
2053.1188,34.21864667,113.1408,5.0716,1.7199,0.908,0.5528,-0.1651,-0.5628,-2.9737,-3.2472,-2.2235,-2.3788,-1.7582,-1.8553
2054.1347,34.23557833,112.8402,5.0466,1.7346,0.996,0.6052,-0.2739,-0.6068,-2.9928,-3.2165,-2.1939,-2.3877,-1.6555,-1.8052
2055.1487,34.25247833,112.9066,5.1478,1.6538,0.9531,0.5373,-0.2166,-0.5453,-3.0184,-3.2397,-2.1515,-2.3903,-1.7688,-2.0742
2056.1374,34.26895667,113.2788,5.0323,1.6657,0.8951,0.4974,0.1514,-0.406,-2.9954,-3.2838,-2.1861,-2.4031,-1.6713,-1.8947
2057.1352,34.28558667,113.3285,5.0516,1.7087,0.9711,0.5237,0.0141,-0.4108,-3.0382,-3.2978,-2.2131,-2.3697,-1.6985,-1.9996
2058.1425,34.302375,113.2648,4.9882,1.6314,0.9088,0.4956,-0.1354,0.0427,-2.9713,-3.2732,-2.1964,-2.3987,-1.6801,-1.7202
2059.2028,34.32004667,113.163,5.033,1.5949,0.9916,0.464,-0.1073,-0.3347,-2.9854,-3.2196,-2.204,-2.3591,-1.7126,-2.0133
2060.1791,34.33631833,113.021,5.107,1.5976,0.9476,0.5269,-0.2897,-0.2076,-2.9914,-3.231,-2.203,-2.3689,-1.7157,-1.8912
2061.2025,34.353375,113.3885,4.9427,1.6879,0.8652,0.5361,-0.07,-0.0983,-3.0078,-3.2538,-2.1684,-2.4232,-1.7233,-2.0354
2062.2356,34.37059333,113.4071,4.9846,1.6808,0.9611,0.4097,-0.2735,0.004,-2.9918,-3.2318,-2.1796,-2.3618,-1.7374,-2.0766
2063.1744,34.38624,113.3406,5.067,1.5446,0.8942,0.3974,0.0126,0.0303,-3.0282,-3.2144,-2.1944,-2.4081,-1.5643,-1.9828
2064.1807,34.40301167,113.2267,5.0085,1.6719,0.8944,0.5429,0.0109,-0.1892,-2.9945,-3.2383,-2.1943,-2.4131,-1.7045,-1.8559
2065.2024,34.42004,113.0579,5.0531,1.7556,0.9087,0.5359,-0.1031,-0.4743,-2.9873,-3.2719,-2.2129,-2.4087,-1.7216,-1.9367
2066.2247,34.43707833,113.3819,4.9477,1.6161,0.8103,0.4861,-0.1204,-0.2053,-2.9946,-3.2606,-2.1968,-2.411,-1.697,-1.8446
2067.1673,34.45278833,113.3628,4.9047,1.7016,0.9262,0.3716,-0.6763,-0.1716,-3.0031,-3.2441,-2.2193,-2.3881,-1.6671,-2.0592
2068.1921,34.46986833,113.4108,4.9171,1.6552,0.8799,0.326,-0.3355,-0.3485,-2.9819,-3.2438,-2.223,-2.3938,-1.6425,-2.0804
2069.2098,34.48683,113.2669,5.0273,1.788,0.941,0.4702,-0.3356,0.1228,-3.0391,-3.2463,-2.19,-2.3695,-1.6909,-1.8049
2069.9867,34.49977833,113.2101,4.9724,1.5463,0.8111,0.3996,-0.1159,-0.1885,-3.035,-3.2535,-2.2029,-2.3899,-1.8597,-1.7856
2071.0104,34.51684,113.1098,5.0025,1.6035,0.9023,0.4594,-0.0889,-0.819,-3.0326,-3.2041,-2.1949,-2.3985,-1.6729,-2.086
2072.0128,34.53354667,113.3747,4.8765,1.5955,0.8215,0.3847,0.0572,-0.1301,-3.0214,-3.2635,-2.1662,-2.4082,-1.7061,-1.9975
2073.0191,34.55031833,113.3794,4.9058,1.6162,0.8089,0.3984,-0.0425,0.1715,-2.9978,-3.2635,-2.1996,-2.3794,-1.6548,-1.866
2074.0114,34.56685667,113.4011,4.8682,1.6614,0.8841,0.405,-0.3417,-0.1916,-2.9867,-3.2729,-2.1959,-2.4135,-1.665,-1.8401
2075.0473,34.58412167,113.2169,4.9475,1.5636,0.882,0.4791,0.0984,-0.2396,-2.9855,-3.1996,-2.2101,-2.4191,-1.7425,-1.9732
2076.0394,34.60065667,113.0351,5.1053,1.5812,0.7355,0.4794,-0.2381,-0.1715,-3.0137,-3.2163,-2.2354,-2.3625,-1.6421,-1.9114
2077.0667,34.61777833,113.3417,4.9707,1.6662,0.8021,0.386,-0.1641,-0.5848,-3.0177,-3.2696,-2.1671,-2.3666,-1.7599,-1.655
2078.0624,34.63437333,113.3774,5.0256,1.605,0.8771,0.3482,-0.3473,-0.3355,-2.9605,-3.2472,-2.1964,-2.3969,-1.6984,-1.753
2079.0662,34.65110333,113.3491,5.0437,1.7254,0.8666,0.4177,0.0836,-0.2235,-2.987,-3.199,-2.1778,-2.3765,-1.6369,-1.8227
2080.0194,34.66699,113.1447,5.0414,1.6565,0.7964,0.4813,-0.2077,-0.0601,-3.0114,-3.2553,-2.1979,-2.3989,-1.6975,-1.8623
2080.9785,34.682975,112.949,4.9796,1.7022,0.9331,0.5144,-0.0909,-0.0982,-3.0341,-3.2585,-2.198,-2.4051,-1.6755,-1.8831
2081.903,34.69838333,113.2287,4.9547,1.6426,0.8937,0.4399,-0.0347,0.0732,-3.0031,-3.2942,-2.1759,-2.3715,-1.6483,-1.9429
2082.658,34.71096667,113.1995,4.9145,1.5325,0.87,0.3945,-0.2659,-0.2962,-2.9359,-3.2633,-2.1918,-2.3914,-1.7563,-1.7781
2083.5761,34.72626833,113.308,5.0048,1.6688,0.7389,0.4589,-0.2253,-0.3844,-2.9752,-3.2828,-2.1696,-2.3916,-1.7542,-1.8469
2084.5061,34.74176833,113.2825,4.9415,1.6948,0.874,0.4279,-0.3711,-0.1474,-2.9518,-3.2732,-2.2057,-2.4103,-1.8232,-2.0264
2085.3316,34.75552667,113.0982,5.0261,1.6438,0.8691,0.2682,-0.2789,-0.0213,-2.9966,-3.2262,-2.1958,-2.4034,-1.7042,-1.8508
2086.1917,34.76986167,112.9185,5.0428,1.6479,0.8435,0.4668,-0.0675,-0.4882,-3.0468,-3.2242,-2.2046,-2.3884,-1.6899,-2.1303
2087.1043,34.78507167,112.9711,5.0257,1.6242,0.8002,0.3134,-0.2312,-0.2071,-2.9994,-3.2745,-2.1867,-2.3967,-1.5795,-1.9207
2088.1041,34.801735,113.2646,4.9533,1.5614,0.8955,0.3797,-0.17,-0.0894,-3.0066,-3.2393,-2.1758,-2.3692,-1.6688,-2.0158
2088.8656,34.81442667,113.205,4.9761,1.6872,0.7851,0.4203,-0.1472,0.4611,-2.9987,-3.2302,-2.1908,-2.4148,-1.6413,-1.8041
2089.7008,34.82834667,113.2507,4.9698,1.6913,0.9163,0.4604,0.0022,-0.2281,-2.9997,-3.2119,-2.1976,-2.3827,-1.7435,-1.8935
2090.5008,34.84168,113.075,4.9588,1.4977,0.876,0.4751,-0.0507,-0.5327,-2.9857,-3.2478,-2.1832,-2.3801,-1.7837,-1.8867
2091.2447,34.85407833,112.9964,4.9328,1.5476,0.9126,0.3707,-0.533,-0.0772,-3.0117,-3.2315,-2.1966,-2.3839,-1.6433,-1.9201
2092.1902,34.86983667,112.8009,4.9163,1.613,0.8742,0.3204,-0.3257,-0.664,-3.0003,-3.2755,-2.1961,-2.3944,-1.6902,-1.7669
2093.1167,34.88527833,113.0747,4.9903,1.4899,0.8093,0.3862,-0.0802,0.1306,-3.0196,-3.2727,-2.1897,-2.3762,-1.6202,-2.0301
2094.1111,34.90185167,113.3275,4.9547,1.6576,0.8369,0.4935,-0.5198,-0.253,-2.9539,-3.2446,-2.1995,-2.3922,-1.6996,-1.9101
2095.0517,34.91752833,113.2519,4.8871,1.6391,0.8538,0.4547,-0.206,-0.058,-2.988,-3.2554,-2.2421,-2.3853,-1.5862,-1.9727
2095.9195,34.93199167,113.2174,4.9063,1.5595,0.7568,0.4234,0.1726,-0.4513,-2.9909,-3.2608,-2.1837,-2.3982,-1.5926,-2.0268
2096.8791,34.947985,112.832,4.9837,1.7139,0.819,0.392,-0.1652,-0.5438,-3.0533,-3.2523,-2.1765,-2.4003,-1.6792,-2.0145
2097.7348,34.96224667,113.1023,4.7877,1.5616,0.7995,0.4527,-0.3093,-0.5678,-2.9707,-3.2423,-2.1709,-2.3935,-1.6501,-2.1214
2098.5884,34.97647333,113.1577,5.02,1.6288,0.7658,0.3109,-0.4039,-0.4703,-3.0273,-3.2219,-2.1754,-2.3731,-1.691,-1.9265
2099.4799,34.99133167,113.1444,4.9155,1.607,0.827,0.4685,-0.2228,0.0531,-2.9502,-3.2452,-2.1657,-2.3819,-1.7126,-1.9426
2100.46,35.00766667,113.1924,4.8826,1.6293,0.8932,0.3786,-0.3361,-0.2668,-2.9953,-3.2717,-2.2198,-2.4264,-1.6537,-1.6284
2101.2983,35.02163833,113.0428,4.8802,1.6641,0.8067,0.4678,-0.2284,0.1644,-2.9934,-3.2545,-2.1931,-2.4085,-1.7181,-2.147
2102.2133,35.03688833,112.8187,5.0416,1.706,0.808,0.3925,-0.2646,-0.5597,-3.0122,-3.2155,-2.1954,-2.394,-1.7029,-1.8774
2103.1215,35.052025,113.1686,4.9245,1.5693,0.8355,0.3676,-0.0053,-0.4281,-2.9566,-3.2269,-2.1552,-2.3869,-1.5215,-1.9737
2104.0863,35.068105,113.1289,4.9055,1.6523,0.8344,0.4069,-0.3784,-0.1867,-2.9569,-3.2379,-2.1723,-2.3913,-1.7032,-2.0296
2105.0811,35.084685,113.108,4.8901,1.5929,0.8301,0.3227,-0.3592,-0.2378,-2.9936,-3.2397,-2.1903,-2.3755,-1.6827,-1.9626
2106.0825,35.101375,113.0538,4.8828,1.5578,0.7686,0.3286,-0.2009,-0.3204,-2.9778,-3.2907,-2.1985,-2.3697,-1.8208,-2.0123
2107.0857,35.118095,112.9602,4.8267,1.6347,0.837,0.39,0.0063,0.0244,-2.978,-3.2388,-2.2264,-2.4027,-1.8017,-2.026
2108.0449,35.13408167,112.9171,4.9576,1.4843,0.8014,0.4246,-0.1532,-0.1283,-2.993,-3.2753,-2.1748,-2.3818,-1.7615,-1.6693
2108.9217,35.148695,113.0401,4.9811,1.4984,0.8287,0.3204,-0.3236,0.06,-2.9727,-3.2808,-2.1497,-2.3977,-1.5378,-1.9869
2109.8627,35.16437833,112.9851,4.9914,1.4737,0.8276,0.4504,-0.3173,-0.4645,-2.9915,-3.2596,-2.2139,-2.3725,-1.5577,-1.9594
2110.7973,35.179955,112.9833,4.9916,1.4596,0.8019,0.3194,-0.2636,0.0013,-2.9708,-3.2043,-2.2244,-2.3961,-1.6551,-1.9711
2111.7992,35.19665333,113.0934,4.9688,1.6991,0.8198,0.3664,-0.405,0.1543,-2.9607,-3.2081,-2.1504,-2.3862,-1.6133,-1.8169
2112.7213,35.21202167,112.7569,4.9872,1.5796,0.8629,0.3734,-0.3434,-0.2102,-3.0155,-3.2141,-2.2004,-2.4128,-1.6512,-1.9565
2113.7227,35.22871167,113.2327,4.9376,1.4765,0.8221,0.3767,-0.1921,-0.2946,-2.9868,-3.2317,-2.18,-2.3962,-1.7923,-2.0198
2114.7335,35.24555833,113.224,4.8239,1.6488,0.7616,0.3872,-0.0475,-0.1256,-2.9564,-3.2842,-2.1896,-2.3842,-1.748,-2.1342
2115.7352,35.26225333,113.124,4.9024,1.6028,0.8017,0.3748,-0.4848,-0.5231,-2.992,-3.2187,-2.2192,-2.3763,-1.689,-1.9076
2116.6891,35.27815167,113.0401,4.8038,1.6176,0.7388,0.3734,-0.0867,-0.0203,-2.9973,-3.216,-2.1755,-2.362,-1.6392,-1.8985
2117.6222,35.29370333,113.3447,5.0461,1.541,0.894,0.4058,-0.2854,-0.6587,-2.9904,-3.2475,-2.1854,-2.3924,-1.639,-1.8723
2118.6346,35.31057667,112.6645,4.8306,1.5445,0.7863,0.3938,-0.0165,-0.0217,-3.0102,-3.2294,-2.1683,-2.3943,-1.5781,-2.0207
2119.591,35.32651667,112.552,4.9057,1.6864,0.793,0.3192,-0.0417,-0.2162,-2.98,-3.2418,-2.1978,-2.3731,-1.8047,-1.7824
2120.5129,35.34188167,112.6041,4.8452,1.6312,0.8654,0.3589,-0.2612,-0.2987,-2.9972,-3.242,-2.1609,-2.4027,-1.7525,-1.9032
2121.436,35.35726667,112.5664,4.9966,1.6589,0.8882,0.4114,0.1564,-0.3113,-2.9859,-3.2564,-2.2184,-2.372,-1.6403,-1.8634
2122.3014,35.37169,112.3609,4.8841,1.6073,0.8646,0.3426,-0.0168,-0.0365,-2.9879,-3.2679,-2.1922,-2.418,-1.6702,-1.6406
2123.2395,35.387325,112.2037,4.947,1.5755,0.8845,0.5392,-0.0764,0.0625,-2.9965,-3.2493,-2.1935,-2.3928,-1.6513,-1.899
2124.1751,35.40291833,112.1887,4.9601,1.7395,0.8939,0.4881,-0.1029,0.0246,-2.9771,-3.2507,-2.1932,-2.364,-1.7366,-1.9356
2124.9092,35.41515333,112.1318,4.9217,1.6944,0.9508,0.4666,0.1007,-0.4019,-2.9623,-3.2522,-2.1715,-2.3765,-1.6977,-1.8213
2125.7944,35.42990667,112.0902,4.9886,1.6041,0.8529,0.5431,-0.0931,-0.0398,-2.9814,-3.2508,-2.2043,-2.3998,-1.7074,-1.9326
2126.7334,35.44555667,111.9889,4.8164,1.6631,0.8625,0.4496,-0.2334,-0.1343,-2.9792,-3.2552,-2.159,-2.3712,-1.7096,-2.0435
2127.6764,35.46127333,111.9673,4.9951,1.6086,0.9821,0.4755,-0.1962,-0.0814,-2.9752,-3.2103,-2.2096,-2.3905,-1.7812,-1.8555
2128.6245,35.477075,111.8567,4.909,1.6014,0.8651,0.5286,-0.4676,0.1119,-2.9795,-3.2777,-2.199,-2.3915,-1.7327,-2.152
2129.6152,35.49358667,111.7909,5.0207,1.6985,0.835,0.5233,-0.1892,-0.261,-3.0016,-3.2834,-2.1928,-2.412,-1.7635,-1.8654
2130.6163,35.51027167,111.7279,4.8644,1.6673,0.8374,0.5541,0.1075,0.335,-2.9768,-3.2934,-2.2054,-2.4001,-1.7349,-1.9462
2131.5049,35.52508167,111.6555,5.0183,1.7436,0.8838,0.5281,-0.04,0.3561,-2.9883,-3.2642,-2.1616,-2.4041,-1.7421,-1.9246
2132.4479,35.54079833,111.585,4.8664,1.8021,1.0797,0.4911,-0.2446,-0.3589,-2.991,-3.2138,-2.1543,-2.4027,-1.8111,-1.7831
2133.3831,35.556385,111.683,4.9591,1.6176,0.8964,0.4653,-0.3766,-0.0495,-2.9715,-3.2452,-2.1869,-2.3951,-1.5284,-1.9569
2134.2711,35.571185,111.7313,4.8478,1.5963,0.8772,0.5516,-0.1942,-0.198,-2.9643,-3.251,-2.2224,-2.3821,-1.6491,-1.8753
2135.2127,35.58687833,111.5433,5.0235,1.6719,0.9312,0.4377,0.1197,-0.3679,-2.9865,-3.2754,-2.188,-2.3961,-1.6181,-1.9736
2136.2187,35.603645,111.6775,4.9301,1.5777,0.9743,0.4532,-0.2647,-0.4184,-3.0142,-3.2394,-2.2024,-2.3987,-1.686,-1.7339
2137.1849,35.61974833,111.4511,5.0844,1.6256,0.9164,0.4359,-0.1122,0.2499,-3.0103,-3.2558,-2.1951,-2.4253,-1.7101,-1.779
2138.1645,35.636075,111.6033,4.9209,1.586,0.9889,0.4871,-0.0041,-0.0502,-2.9781,-3.2562,-2.2183,-2.3947,-1.6301,-1.8021
2139.1865,35.65310833,111.528,4.9218,1.6632,0.86,0.4007,0.0108,-0.048,-3.0397,-3.2603,-2.2114,-2.405,-1.7129,-1.9906
2140.1126,35.66854333,111.4972,5.0317,1.7642,1.0359,0.5616,-0.2354,-0.3631,-2.9975,-3.2756,-2.1706,-2.4106,-1.6547,-1.9869
2141.0211,35.683685,111.4091,5.0033,1.7086,0.9538,0.5556,0.0348,0.0824,-2.9974,-3.2195,-2.1939,-2.3861,-1.6958,-2.0252
2141.9512,35.69918667,111.5363,4.9061,1.7599,0.8715,0.4409,-0.1135,0.0876,-2.9836,-3.2165,-2.196,-2.3752,-1.7734,-1.921
2142.9011,35.71501833,111.4054,5.0185,1.5961,0.8882,0.4876,-0.1823,-0.1568,-3.0445,-3.3225,-2.1838,-2.417,-1.8211,-1.8479
2143.8967,35.73161167,111.5225,5.124,1.746,0.9819,0.5591,-0.0144,-0.2466,-2.9765,-3.2707,-2.2027,-2.431,-1.7269,-1.9214
2144.8529,35.74754833,111.367,5.0652,1.7061,1.0042,0.482,-0.0823,-0.0051,-3.0488,-3.2448,-2.1691,-2.4091,-1.6985,-1.8493
2145.8087,35.76347833,111.3725,5.0098,1.7065,0.9245,0.4845,-0.114,0.3871,-3.0183,-3.245,-2.231,-2.3852,-1.6731,-1.8207
2146.8135,35.780225,111.3674,5.0772,1.6792,0.9642,0.5299,-0.0789,-0.0367,-3.0538,-3.2745,-2.1968,-2.3839,-1.6603,-1.7338
2147.8167,35.796945,111.4457,5.056,1.6648,1.015,0.6047,0.2115,-0.423,-3.0009,-3.2653,-2.1794,-2.4072,-1.7309,-1.7502
2148.7814,35.81302333,111.3609,4.9564,1.7029,0.9501,0.5062,-0.0739,-0.6035,-3.0402,-3.2311,-2.1799,-2.4073,-1.6529,-1.9043
2149.6464,35.82744,111.2043,5.0714,1.7124,0.9691,0.514,-0.0645,0.2835,-3.01,-3.2601,-2.1885,-2.4062,-1.7061,-2.0734
2150.624,35.84373333,111.3334,5.0608,1.8221,0.9701,0.5802,-0.0522,0.1506,-2.9961,-3.2763,-2.2162,-2.405,-1.7081,-1.9065
2151.5994,35.85999,111.3182,5.1281,1.7002,0.9142,0.5682,0.0828,0.2091,-2.9825,-3.267,-2.193,-2.4208,-1.6889,-1.7764
2152.5231,35.875385,111.3315,5.1407,1.804,0.9468,0.55,-0.205,0.2388,-2.9928,-3.2841,-2.2218,-2.3638,-1.7216,-2.0753
2153.5325,35.89220833,111.177,5.1377,1.7896,0.9659,0.5351,-0.0277,-0.3272,-2.9373,-3.2485,-2.233,-2.3909,-1.5351,-1.9919
2154.5472,35.90912,111.258,5.0714,1.6962,0.9423,0.5573,-0.3383,0.0984,-2.9704,-3.2641,-2.2225,-2.3807,-1.7813,-1.9592
2155.4626,35.92437667,111.3207,5.1148,1.6824,0.9108,0.6069,0.0308,0.2546,-3.0012,-3.2466,-2.1748,-2.3867,-1.6597,-2.0006
2156.4787,35.94131167,111.2501,5.0872,1.7666,0.9594,0.6447,0.2252,-0.1231,-2.9978,-3.2911,-2.2377,-2.4053,-1.8095,-1.9535
2157.4792,35.95798667,111.2847,5.0783,1.8037,0.9678,0.6292,-0.0511,-0.3055,-2.988,-3.267,-2.215,-2.4242,-1.6547,-1.9593
2158.4192,35.97365333,111.3923,5.0533,1.7262,0.9315,0.526,-0.0279,0.0635,-2.9879,-3.227,-2.2204,-2.3974,-1.7509,-1.9304
2159.4229,35.99038167,111.1657,5.0713,1.8339,0.9349,0.583,-0.0537,-0.6688,-2.9714,-3.2908,-2.198,-2.4116,-1.6912,-1.9731
2160.2797,36.00466167,111.1827,5.1019,1.7328,1.0772,0.5905,0.116,-0.0541,-2.9865,-3.2911,-2.2165,-2.3964,-1.7123,-2.0008
