Time [s],Time[min],f1 [Hz],f3 [Hz],f5 [Hz],f7 [Hz],f9 [Hz],f11 [Hz],f13 [Hz],D3 [ppm],D5 [ppm],D7 [ppm],D9 [ppm],D11 [ppm],D13 [ppm]
217.795,3.629916667,0.0211,-0.1096,0.0288,0.1484,0.0865,-0.0166,-0.2279,-0.0556,-0.0078,0.0056,-0.0325,0.0329,0.02
219.0763,3.651271667,0.066,-0.1218,0.0726,0.0006,0.0443,-0.0558,0.4066,-0.0343,-0.0165,-0.0176,-0.0009,-0.0061,0.0243
220.3792,3.672986667,-0.0452,0.2943,-0.0009,0.0108,0.0757,0.0286,0.4963,0.0382,-0.0049,-0.0242,-0.0103,0.0163,-0.2097
221.7122,3.695203333,0.0051,0.3874,0.1086,0.0405,0.0301,-0.0042,0.5299,0.0833,0.0016,-0.0205,0.0009,0.0051,0.0658
222.986,3.716433333,-0.0409,0.0824,0.1279,-0.0051,0.0274,-0.0954,0.01,-0.0698,-0.0192,0.0056,-0.063,-0.0517,-0.025
224.2957,3.738261667,0.0632,0.0204,0.0027,0.0007,0.0664,0.0065,0.0826,-0.0293,-0.015,-0.0015,0.0009,-0.0845,-0.0238
225.5945,3.759908333,-0.0202,0.3135,0.1072,0.1107,0.0862,0.018,0.3003,0.0252,-0.0521,-0.0016,-0.0291,0.0008,-0.0728
226.9088,3.781813333,0.0764,0.3003,-0.0086,0.1019,0.0567,0.1001,-0.0002,0.0475,-0.0487,-0.0368,-0.0148,-0.0691,0.042
228.2083,3.803471667,-0.067,0.166,0.0921,0.0061,-0.0077,-0.0545,-0.0752,-0.0213,-0.004,-0.0032,-0.0023,-0.0434,-0.0562
229.5188,3.825313333,0.0611,0.0632,0.1223,0.0544,0.0899,-0.1564,0.6551,-0.0538,-0.0056,0.0166,-0.0251,-0.0014,0.0337
230.852,3.847533333,0.0002,0.1927,0.1392,-0.0559,0.0502,-0.1439,0.1161,-0.0012,-0.0556,0.0073,0.0213,-0.0563,0.0214
232.1345,3.868908333,0.0625,0.2052,0.0974,0.0385,-0.0245,0.1986,0.1755,0.0361,0.016,0.0318,0.0065,0.0122,0.1222
233.4629,3.891048333,-0.1133,0.2149,0.0894,0.0851,0.1032,0.1441,0.1851,0.0087,0.0355,-0.0261,-0.0051,-0.0402,-0.0694
234.7165,3.911941667,0.0663,-0.056,-0.0461,0.0623,0.0105,0.1731,0.2366,-0.0064,0.0245,-0.0417,0.0053,-0.122,-0.0219
236.0239,3.933731667,-0.0552,0.078,0.1646,0.0604,0.0493,0.2097,0.1148,-0.0098,-0.0343,-0.0364,-0.0226,-0.0281,-0.0309
237.2988,3.95498,0.0203,0.3885,0.0809,0.1181,0.0553,-0.0978,0.5833,-0.0216,-0.0403,-0.0177,-0.0323,0.015,0.1067
238.5741,3.976235,-0.0489,0.1439,0.0425,0.0463,-0.0824,-0.0233,-0.1837,-0.0089,-0.0177,-0.0409,0.0014,-0.0528,0.1232
239.9319,3.998865,0.0366,0.0371,0.0717,0.0442,0.0782,-0.1103,-0.3941,-0.0343,-0.0438,-0.0055,0,-0.0859,-0.1358
241.174,4.019566667,0.0279,0.1077,0.1499,0.0067,-0.0184,-0.0759,0.1495,-0.0273,-0.0324,-0.0266,-0.02,-0.0541,0.019
242.4744,4.04124,0.0622,0.2669,-0.0083,0.0649,0.1538,0.056,-0.2313,-0.012,-0.0482,-0.0027,-0.0201,0.0493,-0.2287
243.7589,4.062648333,0.0648,0.2101,0.1001,0.0998,0.0434,-0.0309,0.2133,0.0148,-0.0579,-0.0058,0.0162,0.0052,-0.0843
245.0456,4.084093333,-0.0315,0.0969,-0.1165,0.0685,0.0785,0.0095,-0.0588,-0.0245,-0.0305,-0.0243,-0.0137,-0.0067,0.1942
246.332,4.105533333,-0.0256,0.1908,0.0709,0.0148,0.0087,-0.0644,0.2723,0.0193,-0.0287,0.0235,-0.015,-0.0517,0.1366
247.6381,4.127301667,-0.0348,0.2519,0.0253,0.086,-0.0039,-0.0057,0.0848,0.0195,-0.0336,0.0188,0.0145,-0.142,0.1879
248.9383,4.148971667,0.1068,0.4252,0.0965,0.1026,0.0319,0.0226,0.5131,0.0288,0.049,-0.0536,-0.0153,-0.0275,0.1815
250.1974,4.169956667,-0.0282,0.1203,0.0542,0.0402,0.0373,-0.0973,-0.6916,-0.041,-0.0129,-0.0483,-0.0058,-0.0307,-0.1699
251.4979,4.191631667,-0.0145,0.1019,0.0508,0.044,0.0766,0.0271,-0.3514,-0.0137,-0.0274,0.0095,-0.0317,-0.0431,0.1222
252.7763,4.212938333,0.0412,0.2771,0.0534,0.0541,0.0183,-0.1356,-0.107,-0.0079,-0.0364,0.0155,-0.003,-0.0334,0.2051
255.8778,4.26463,0.0875,-0.0818,0.0559,0.0948,0.0926,-0.1892,0.488,-0.0348,-0.0514,0.0097,-0.038,-0.0125,0.2666
257.0715,4.284525,0.0009,-0.0247,0.2415,0.0942,0.1228,-0.1196,-0.2736,0.0072,-0.0152,-0.0314,-0.0195,-0.2147,0.0322
258.2255,4.303758333,0.1204,0.2412,0.087,0.073,0.0858,0.1059,0.0305,0.0703,-0.0289,0.0224,-0.0342,0.0069,0.2902
259.398,4.3233,0.1614,0.2463,0.1089,0.06,0.002,-0.0735,0.1767,0.0632,-0.0125,-0.0211,-0.0027,0.1034,0.2521
260.62,4.343666667,-0.0166,0.0217,0.0543,0.0898,0.0907,-0.0395,-0.2618,-0.0516,-0.0358,-0.0284,-0.0166,-0.0315,-0.0303
261.7275,4.362125,0.1648,0.0203,0.0621,-0.0254,0.1356,0.0311,-0.1774,-0.0823,-0.0311,-0.0138,0.002,0.0256,-0.0901
262.9365,4.382275,0.0379,0.3639,-0.0254,0.0727,0.143,0.0329,-0.1913,0.0269,-0.0136,-0.015,-0.0047,-0.0783,0.0891
264.0449,4.400748333,0.1886,0.2721,0.163,0.0234,0.1582,0.0055,-0.1955,0.1037,-0.0324,-0.007,-0.0221,0.0337,-0.17
265.1645,4.419408333,-0.023,0.158,0.0753,0.0324,0.0172,-0.0285,0.4006,0.0129,-0.0243,0.0016,-0.0351,0.0583,-0.0492
266.3278,4.438796667,0.113,-0.1222,0.0754,0.1019,0.1615,0.0318,-0.1925,-0.0317,0.0235,0.004,-0.0076,0,0.1722
267.5213,4.458688333,0.1338,0.0091,0.0658,0.024,-0.0546,0.0068,-0.1796,-0.0282,0.0145,-0.022,-0.0162,-0.0103,-0.0133
268.6912,4.478186667,-0.0337,0.3405,0.0551,-0.0143,0.06,-0.0799,0.116,0.0028,0.0054,-0.0161,-0.0416,-0.0261,0.0477
269.9209,4.498681667,0.0741,0.2185,0.1966,0.0845,-0.0127,-0.097,0.1883,0.021,-0.0487,-0.0142,-0.0173,-0.053,-0.0672
271.0675,4.517791667,-0.1005,0.2284,0.0357,0.0295,0.0997,0.0447,0.0097,-0.0378,-0.0059,0.0408,-0.0325,0.0374,0.1938
272.2844,4.538073333,0.0737,0.0446,-0.0146,-0.0129,0.0769,-0.2065,0.4761,0.0319,0.0149,-0.0056,-0.0362,-0.0319,0.0517
273.4682,4.557803333,0.1076,0.3622,0.0316,0.171,0.0789,0.16,0.1016,0.0093,-0.0063,-0.0146,-0.022,-0.0487,0.0223
274.7445,4.579075,0.0913,0.3198,-0.0043,-0.013,0.0548,-0.1495,-0.1643,0.0319,-0.0679,-0.0145,-0.0364,-0.0029,-0.0874
276.0437,4.600728333,-0.1409,0.0442,0.0238,0.1396,0.0851,0.0363,0.3574,-0.0068,-0.0982,-0.0193,0.0326,-0.1032,0.101
277.3434,4.62239,0.1439,0.016,0.0959,0.0865,0.1064,0.2817,0.4469,-0.0393,-0.0179,-0.0107,-0.0279,-0.0231,-0.0667
278.5971,4.643285,0.0505,0.135,0.0394,0.0489,-0.0324,0.0696,0.2754,-0.0173,-0.0143,-0.005,-0.0302,-0.0814,0.0118
279.8879,4.664798333,0.0831,0.2004,0.0525,0.0017,0.0734,-0.0585,-0.286,0.0565,-0.041,-0.0297,0.0195,0.0448,0.2852
281.1779,4.686298333,-0.1001,0.1121,0.0284,0.101,0.1101,-0.0203,0.1442,-0.0272,-0.0514,-0.0271,-0.0283,-0.0983,0.0694
282.5165,4.708608333,0.0682,-0.0735,0.1668,0.0977,0.0795,0.0949,0.2805,-0.0817,0.0019,0.0104,-0.0126,-0.0744,0.0562
283.84,4.730666667,0.0047,0.2036,0.0198,0.0014,0.1221,0.1815,0.372,0.0122,-0.0265,-0.029,0.0081,-0.0738,0.1608
285.1346,4.752243333,0.0266,0.3527,-0.0196,0.0558,0.0081,0.0917,0.0814,0.0359,-0.0285,0.0104,0.0072,-0.0441,-0.0013
286.4245,4.773741667,0.0022,0.0206,-0.0029,0.0055,0.0326,0.2902,-0.3245,-0.0109,0.0077,-0.0005,-0.0074,-0.0456,-0.0647
287.6964,4.79494,-0.0169,-0.0369,0.1173,0.1288,0.0334,0.1538,-0.0714,-0.0993,0.0179,-0.009,0.0079,-0.0489,0.0446
288.9406,4.815676667,-0.0565,0.2811,0.0959,0.0511,0.0522,0.2584,0.4673,0.0283,-0.0406,0.0124,0.0033,-0.0237,0.1921
290.1289,4.835481667,0.0843,0.3072,0.1343,0.0785,0.0634,-0.1924,-0.1287,0.0697,-0.0472,0.0105,0.0187,-0.0365,-0.1
291.394,4.856566667,0.2091,0.3095,-0.0745,0.0878,0.0292,0.2388,-0.0583,0.0871,0.0128,-0.0119,-0.0236,-0.0026,0.0841
292.6964,4.878273333,-0.0005,0.082,0.0243,0.0267,0.162,-0.0593,0.0462,-0.0696,0.0296,-0.068,0.0077,-0.0074,-0.0538
293.974,4.899566667,0.0629,0.1974,0.0099,0.0007,0.0449,0.0791,0.2472,-0.0642,0.0134,-0.0171,0.0112,-0.0749,-0.0039
295.2674,4.921123333,-0.0719,0.2802,0.1957,0.1365,0.1263,0.1303,0.1195,0.0392,-0.0444,-0.0129,-0.024,-0.0192,-0.0215
296.5823,4.943038333,0.1123,0.3108,0.1023,0.0557,0.0646,0.1637,-0.2075,-0.0029,-0.0038,-0.0223,-0.0031,-0.0908,-0.1255
297.815,4.963583333,0.1198,0.0977,0.0678,-0.006,0.1619,-0.0307,0.8985,-0.0651,-0.0247,-0.0174,-0.0126,-0.0442,0.2354
299.0659,4.984431667,0.0855,0.1757,0.0142,0.0191,0.119,-0.0192,0.0367,-0.0048,0.0095,-0.0261,-0.0454,0.0089,-0.0095
300.3371,5.005618333,-0.0368,0.2211,0.183,0.0319,0.0886,-0.2477,-0.0949,0.0525,-0.0004,-0.0427,-0.0203,0.0751,0.056
301.5598,5.025996667,0.1331,0.2447,0.0245,0.1205,0.1237,-0.0801,0.0125,-0.0071,-0.0694,0.0017,-0.0146,0.0279,-0.0854
302.8007,5.046678333,0.0104,0.1175,0.1386,0.0774,0.0074,-0.0322,-0.1246,-0.0299,-0.0459,-0.0085,-0.0323,-0.0066,0.0677
304.0061,5.066768333,0.2126,-0.1057,0.0317,0.055,0.0714,0.1191,-0.0227,-0.104,-0.051,-0.0159,-0.0294,0.0337,-0.0272
305.2606,5.087676667,0.1049,0.1868,0.0893,0.0349,0.0911,-0.0211,-0.0753,-0.0081,-0.0628,-0.0028,-0.0045,-0.0389,-0.0428
306.5023,5.108371667,0.0859,0.4284,0.0796,0.1481,0.0738,0.2128,0.3366,0.029,-0.0661,-0.0243,-0.0142,-0.0896,0.1488
307.7903,5.129838333,-0.1103,0.0638,0.0582,0.1185,0.1179,-0.049,0.3399,-0.0326,-0.0378,-0.0171,-0.0122,-0.0545,0.1238
309.1037,5.151728333,0.0568,-0.1341,0.0217,0.1118,0.1403,0.1526,0.0132,-0.055,-0.0128,0.0018,-0.0007,-0.0284,0.2576
310.408,5.173466667,0.0862,0.1917,0.0101,0.0581,0.054,-0.0653,-0.0918,0.0029,-0.0162,0.0163,-0.0211,-0.1213,0.014
311.6686,5.194476667,-0.1557,0.3422,0.0126,0.0711,0.091,0.135,-0.0775,0.0243,-0.0337,-0.0001,-0.0055,-0.0201,0.0021
312.9475,5.215791667,-0.1907,0.0086,-0.0168,0.123,0.0866,0.1589,0.241,0.0184,0,-0.0384,-0.0161,-0.0145,-0.2112
314.2339,5.237231667,-0.1241,-0.015,0.0554,0.0094,0.0986,-0.2374,0.2796,-0.1055,-0.0019,-0.0315,-0.0135,-0.0082,-0.0514
315.5384,5.258973333,0.0365,0.2131,0.0696,0.0258,0.141,0.1207,0.2194,-0.0599,-0.0295,-0.0159,-0.0126,-0.0326,-0.0339
316.8594,5.28099,0.0474,0.3796,0.0152,0.0811,0.0877,0.2201,0.5676,0.0046,-0.014,-0.0178,-0.0011,-0.1064,-0.1796
318.1624,5.302706667,-0.0742,0.1463,0.06,0.167,0.1011,0.1678,0.0016,-0.0199,-0.0278,0.0313,0.0076,-0.0902,0.1686
319.4922,5.32487,0.0569,0.0526,0.0711,0.1681,0.097,-0.002,0.1863,-0.0333,-0.0113,-0.0104,-0.0167,-0.0476,0.0242
320.7824,5.346373333,0.004,0.2909,0.0687,0.044,0.07,-0.0672,-0.2173,-0.0003,-0.0001,-0.0032,-0.0256,-0.137,0.0491
322.0827,5.368045,0.0399,0.2701,0.2047,0.0746,0.0219,0.1822,0.1811,0.0217,-0.0501,-0.0334,0.002,-0.1252,-0.0346
323.3877,5.389795,-0.0968,0.2392,0.2209,0.0395,0.0529,0.2363,-0.181,-0.0471,-0.0556,-0.0063,0.0041,-0.0356,-0.0453
324.6116,5.410193333,-0.0445,-0.0351,0.2057,0.0857,0.0998,-0.0866,0.3519,-0.0449,-0.0487,-0.0479,0.013,0.0125,0.3328
325.8808,5.431346667,-0.0604,0.2264,0.1155,0.0197,0.067,0.224,0.1573,-0.0199,-0.0557,-0.032,0.0056,-0.0438,-0.0593
327.1377,5.452295,0.0648,0.2285,0.145,0.0762,0.0686,0.0947,0.2678,0.0243,-0.0513,-0.0174,-0.0294,-0.0653,-0.1512
328.408,5.473466667,0.1681,0.0854,0.1283,0.1437,0.0851,-0.0316,-0.1221,0.0294,-0.0461,-0.0602,-0.004,0.0162,0.2435
329.7096,5.49516,0.0446,0.1718,0.198,0.1206,0.0297,-0.0913,-0.0911,-0.0337,-0.0363,-0.0197,0.0054,-0.0186,0.187
331.012,5.516866667,0.0092,0.15,0.0586,0.1129,0.0049,-0.0267,0.2935,-0.0094,-0.0257,-0.0138,-0.0033,0.1309,0.0856
332.282,5.538033333,0.088,0.208,-0.0078,0.0352,0.1047,-0.1472,0.2606,0.009,-0.0462,0.0209,-0.0099,0.0439,0.2523
333.6064,5.560106667,0.1343,0.3605,0.1371,0.1312,0.0487,0.1095,0.4169,0.0261,-0.0536,-0.0157,-0.0058,0.0381,-0.0316
334.9105,5.581841667,-0.0463,-0.0049,0.0159,0.1404,0.1025,0.0242,0.3355,-0.0855,0.009,0.0145,-0.0267,0.0394,0.0407
336.2435,5.604058333,-0.0176,0.1326,0.1781,0.1038,0.1305,0.034,-0.0494,-0.0131,-0.0262,0.0156,-0.02,0.007,0.0519
337.5478,5.625796667,0.0523,0.276,0.1567,-0.0007,0.0501,0.1811,0.1199,0.0113,-0.0418,-0.004,-0.0121,0.0248,-0.2578
338.8325,5.647208333,0.1267,0.2661,0.0756,0.1072,0.1594,0.1594,1.2722,0.0072,-0.0562,-0.0029,-0.0335,-0.0644,-0.1603
340.1365,5.668941667,-0.063,0.0762,0.1439,0.1055,0.058,0.1328,0.0619,-0.0887,0.0086,-0.0224,-0.018,0.0343,-0.0945
341.4149,5.690248333,-0.0635,0.1931,0.1067,0.1082,-0.0028,-0.0647,-0.0418,-0.0842,-0.0448,-0.0123,-0.0214,-0.0009,-0.1138
342.7427,5.712378333,0.074,0.2109,0.1173,0.0427,0.0346,0.0778,0.2008,-0.0031,-0.0475,0.0124,-0.025,-0.0056,0.0393
344.0279,5.733798333,0.0886,0.3144,0.0503,0.135,0.0134,-0.1847,-0.018,0.0043,0.0147,-0.0238,-0.0282,0.0162,-0.0775
345.3341,5.755568333,-0.0091,0.0336,0.1043,0.0369,-0.0429,-0.0455,0.1747,0.0249,-0.028,-0.0111,-0.0182,-0.1103,0.0498
346.582,5.776366667,0.0544,0.2189,0.1032,0.1129,0.1027,0.042,0.1426,0.0028,-0.0594,0.0225,-0.0002,-0.0054,-0.0763
347.9199,5.798665,-0.0362,0.1419,-0.01,0.134,0.0621,-0.1728,0.3776,0.0075,-0.0343,-0.0018,-0.0162,-0.0645,-0.0803
349.1845,5.819741667,0.038,0.33,0.1224,0.0645,0.1495,0.1523,0.4381,0.0369,-0.0238,-0.0103,-0.0125,0.0347,0.1662
350.4593,5.840988333,-0.0627,0.0775,0.1453,0.0504,0.0084,-0.0328,-0.0513,-0.1177,0.0049,-0.0077,-0.0214,0.0391,0.1008
351.7862,5.863103333,0.0407,0.0427,0.135,0.1725,0.0501,0.0524,0.0643,-0.0775,-0.0317,-0.0257,-0.014,-0.092,-0.2317
353.0843,5.884738333,-0.0544,0.4223,0.066,0.0324,0.0689,0.0085,-0.0103,0.0112,-0.044,-0.0305,-0.0205,-0.0958,-0.087
354.4049,5.906748333,-0.0312,0.2555,0.1157,0.0298,0.0979,0.0378,0.1327,0.0043,-0.0271,0.0031,-0.0481,-0.0904,0.2257
355.724,5.928733333,-0.1685,-0.0596,0.0641,0.0658,0.0897,0.1361,0.084,-0.0543,-0.0246,0.0134,-0.0445,-0.0375,-0.0341
357.0379,5.950631667,0.0938,-0.0179,0.0843,0.098,0.0199,-0.1185,0.043,-0.0973,-0.0455,-0.009,-0.0174,0.0138,0.085
358.3555,5.972591667,0.0924,0.2501,0.1281,0.0508,0.0629,-0.1204,-0.1923,0.0013,-0.0094,0.0152,-0.0337,-0.0276,-0.2195
359.63,5.993833333,0.1616,0.43,0.1207,0.1513,0.0485,0.0947,0.2125,0.012,-0.0029,0.0224,-0.0162,0.0167,0.1396
360.9086,6.015143333,-0.1429,0.05,0.0608,0.0757,0.1297,-0.1208,-0.0139,-0.0272,-0.0244,0.0009,-0.0354,-0.0327,-0.0877
362.148,6.0358,0.1019,-0.0751,0.0473,0.1158,0.076,-0.0027,-0.0345,-0.0257,-0.0187,-0.0186,-0.0182,-0.0377,0.0017
363.4462,6.057436667,0.0325,0.3744,0.1563,0.1175,0.0801,0.0285,-0.0221,0.0016,-0.0497,0.002,-0.0064,-0.0047,0.0138
364.7064,6.07844,0.1301,0.2053,0.0349,0.1213,0.0604,-0.0322,0.2596,0.0388,-0.069,0.0238,0.0117,-0.0198,0.0432
366.0274,6.100456667,0.0125,0.1915,0.1154,0.1829,0.0988,0.0039,0.3284,-0.0495,-0.0067,-0.0424,-0.0035,-0.0421,0.0547
367.3439,6.122398333,0.0218,-0.0106,0.0517,0.1212,0.0368,0.0039,0.2131,-0.0884,-0.0463,-0.0219,-0.0323,0.002,0.1398
368.6128,6.143546667,-0.0241,0.2953,0.1402,0.0703,0.0273,0.1103,-0.2817,-0.0271,-0.0001,-0.0351,-0.0116,-0.0301,-0.0113
369.9232,6.165386667,0.0585,0.3259,0.1076,0.0882,0.0742,0.0282,0.2471,0.0435,-0.0077,-0.047,-0.0086,-0.0067,0.1382
371.2315,6.187191667,0.1442,0.188,0.1529,0.1348,0.0633,0.1619,0.2592,0.05,-0.0039,-0.0146,-0.026,-0.0893,0.0732
372.4165,6.206941667,-0.048,0.0114,0.0392,0.09,0.1034,0.2679,0.0368,-0.0906,-0.0111,0.0262,-0.0191,0.0662,-0.0318
373.6748,6.227913333,0.0994,0.2436,0.0776,0.07,0.0658,-0.0647,-0.168,-0.0178,-0.0185,-0.0025,0.0158,-0.0034,0.0049
374.9871,6.249785,0.0478,0.2497,-0.033,0.0858,0.096,0.201,-0.025,0.0439,-0.0284,-0.0126,-0.0344,-0.0883,0.0579
376.2718,6.271196667,0.2479,0.1058,0.2467,0.0201,0.0806,-0.0274,0.2726,0.0516,0.0041,0.009,-0.0239,-0.021,-0.0678
377.5338,6.29223,-0.0723,0.069,0.1247,0.0197,0.1047,0.2746,-0.2321,-0.0515,-0.053,0.0111,-0.0265,-0.0512,-0.0667
378.8101,6.313501667,-0.0473,0.1644,0.041,0.1892,0.0468,0.0204,-0.3139,0.0428,-0.0318,-0.0351,-0.0245,-0.0175,-0.0534
380.099,6.334983333,-0.0161,0.3126,0.1547,0.1633,0.034,-0.0191,-0.0367,0.032,-0.0104,-0.0465,-0.0311,0.0238,0.225
381.348,6.3558,0.1613,0.2446,0.1156,0.0863,0.0648,0.0271,-0.4031,0.0231,-0.0093,-0.0338,-0.0125,0.0734,-0.1289
382.6356,6.37726,-0.0431,0.0339,0.0666,0.0382,0.1006,-0.1064,0.1945,-0.1068,-0.0325,-0.0337,-0.0161,-0.0207,0.0936
383.8614,6.39769,0.0945,0.1223,0.1262,0.0988,0.1488,0.0642,0.1736,-0.0419,0.0236,-0.0131,-0.0094,0.1733,0.044
384.985,6.416416667,0.0688,0.3335,0.0583,0.0968,0.122,0.1115,-0.3114,0.0697,0.0045,0.0059,-0.0445,0.0535,0.1314
386.2688,6.437813333,0.227,0.3217,0.092,0.1577,0.0581,-0.0014,0.0668,0.0055,-0.0288,-0.0502,-0.0229,-0.0348,0.197
387.5505,6.459175,-0.0712,0.1101,0.2172,0.1594,0.0864,-0.0006,-0.1243,-0.0669,-0.035,0.0257,0.0043,-0.0641,0.2477
388.8178,6.480296667,0.0712,0.0233,0.0778,-0.0324,-0.0136,0.0931,-0.4701,0.0248,-0.0095,0.0447,-0.0068,-0.0313,0.1281
390.0606,6.50101,0.0149,0.2033,0.0268,0.1555,0.1539,0.0656,-0.3888,0.0406,-0.003,0.0191,-0.023,0.0211,0.1266
391.3458,6.52243,0.1275,0.3553,0.083,0.0998,0.0375,0.0543,-0.3009,0.0703,-0.011,-0.0281,-0.0444,0.0513,-0.0535
392.6609,6.544348333,-0.0245,0.0278,0.0348,0.0767,0.105,0.0975,0.1047,-0.0122,0.0004,-0.0124,0.0246,-0.1095,0.0835
393.9206,6.565343333,-0.047,0.0897,-0.0474,0.1022,0.0608,-0.0022,0.1835,-0.0509,-0.0476,-0.0304,-0.0216,-0.0124,-0.0038
395.2709,6.587848333,0.0745,0.2369,0.1495,0.0409,0.0798,0.1714,-0.2078,0.0119,0.0021,0.0023,0.0149,-0.0818,-0.2416
396.5685,6.609475,0.0352,0.1057,0.085,0.1345,0.0778,-0.0284,0.3306,0.0886,0.033,-0.0245,-0.0105,-0.0314,0.0668
397.8603,6.631005,-0.0688,0.2551,0.1773,0.145,0.0859,0.0045,0.4501,0.0017,0.0316,-0.0246,-0.0056,-0.0927,0.1976
399.0866,6.651443333,0.0424,0.1914,-0.0236,0.1296,0.1193,0.0652,-0.1038,-0.0641,-0.0101,0.0084,0.002,0.0499,-0.2722
400.3678,6.672796667,0.0694,0.1816,0.1192,0.1539,0.0289,-0.0028,0.6365,-0.0183,-0.004,-0.0054,-0.0421,0.0222,-0.0229
401.6891,6.694818333,0.0273,0.1634,0.0374,0.0705,0.0661,0.1478,-0.0081,0.0445,-0.0392,-0.0247,-0.0143,-0.0343,0.0743
403.0022,6.716703333,0.0628,0.093,0.1312,0.1263,0.1434,0.0334,-0.1502,-0.0181,-0.0074,-0.0146,0.0201,0.1457,0.244
404.253,6.73755,-0.0535,0.0726,0.0099,0.1756,0.1319,-0.1703,-0.1113,-0.0242,-0.0259,-0.0229,-0.0194,-0.0359,0.0453
405.5679,6.759465,-0.0238,0.2382,0.1478,0.0866,0.0068,0.0034,-0.1664,0.0409,-0.0473,-0.0169,0.0031,-0.1242,-0.0864
406.8671,6.781118333,0.0808,0.38,0.1682,0.0663,0.008,0.2026,0.195,0.0243,-0.013,-0.0339,-0.0693,-0.004,-0.0972
408.1899,6.803165,0.1849,0.3255,0.1365,0.182,0.0789,0.0853,-0.5095,0.0058,-0.0524,-0.0039,-0.0223,-0.1319,0.0546
409.4399,6.823998333,-0.1713,0.1629,0.0483,0.1141,0.0449,-0.1908,0.3715,-0.0127,-0.0287,-0.0063,-0.0288,0.0128,-0.0493
410.7343,6.845571667,-0.0235,0.308,0.052,0.1794,0.0678,-0.0894,-0.0691,-0.0254,0.0372,-0.0012,-0.0234,-0.017,-0.005
411.9885,6.866475,0.0539,0.2649,0.1339,0.1236,0.0945,-0.0373,-0.1885,0.0376,-0.0307,-0.0131,-0.0506,-0.017,-0.0229
413.3336,6.888893333,0.1889,0.3237,0.0998,0.1213,0.0521,0.0654,-0.9401,0.0007,-0.0817,-0.0235,-0.0408,-0.0011,-0.2444
414.5949,6.909915,0.0032,0.1692,0.2663,0.1203,0.0979,0.1028,0.2573,0.0074,-0.0259,0.0359,-0.0411,-0.1088,-0.0736
415.9321,6.932201667,0.0271,0.2696,0.1125,0.119,-0.0289,-0.0664,0.7651,0.0018,0.0525,0.0437,-0.0244,-0.0235,0.0266
417.2623,6.954371667,0.081,0.3317,0.08,0.1584,0.1594,-0.2871,0.21,0.0091,-0.0284,-0.0427,-0.0289,-0.0554,0.061
418.5865,6.976441667,0.1347,0.2525,0.0595,0.2554,0.0591,0.1562,0.3151,-0.0447,-0.0576,0.0074,-0.0202,-0.0986,0.2123
419.9103,6.998505,0.0195,-0.0358,0.0985,0.1718,0.1382,-0.1035,-0.2274,-0.0702,0.0076,-0.0221,0.0141,-0.0958,0.1148
421.1708,7.019513333,0.0188,0.2006,0.172,0.0678,0.1078,0.1349,-0.0509,-0.0381,0.0039,-0.0214,0.0126,-0.0386,0.0069
422.4706,7.041176667,0.0986,0.3097,0.1895,0.1473,0.0121,-0.1285,-0.0621,0.0378,-0.0426,0.0155,-0.0014,-0.0034,0.1599
423.8078,7.063463333,0.1564,0.3746,0.1852,0.0722,0.0627,0.0404,0.7671,-0.0194,0.0039,-0.0455,-0.0238,-0.0593,0.3037
425.0599,7.084331667,0.0437,0.1259,0.1207,0.194,0.0564,-0.0464,0.1484,-0.046,0.0498,-0.0289,-0.0351,-0.0527,-0.2172
426.3944,7.106573333,0.1116,0.16,0.1907,0.1331,0.0182,0.1627,-0.1863,-0.0292,-0.0181,0.0093,-0.0196,-0.0143,0.0864
427.6903,7.128171667,0.149,0.4062,0.1379,0.1661,-0.0441,0.0403,-0.226,0.0386,0.0012,-0.0068,-0.0286,0.0157,0.0675
429.0165,7.150275,0.1132,0.273,0.0997,0.0914,0.1359,0.2088,-0.2926,0.0388,-0.1,0.0056,-0.0265,0.0564,-0.0376
430.3168,7.171946667,0.0709,0.1056,0.1327,0.1338,0.0311,0.0466,0.2304,-0.055,-0.0267,-0.0168,-0.0022,-0.1821,-0.1297
431.6265,7.193775,0.1329,0.0398,0.1139,0.0521,0.0266,-0.0229,-0.1204,-0.0196,0.0126,0.016,-0.0134,-0.0482,0.1574
432.9467,7.215778333,0.0435,0.3246,0.016,0.1656,0.139,0.0358,0.1454,0.0534,-0.0759,-0.0159,-0.061,-0.0573,0.0814
434.2906,7.238176667,0.1174,0.2519,0.1628,0.0566,0.1029,0.0265,0.4741,0.0267,-0.035,0.0073,-0.0448,-0.0071,0.0473
435.4044,7.25674,-0.0327,-0.0132,0.1469,0.1605,0.1296,0.0282,0.2027,-0.0541,-0.0253,-0.0184,-0.0236,-0.0279,0.0012
436.5943,7.276571667,0.0565,-0.02,0.1117,0.1506,0.0872,0.1192,-0.2478,-0.0752,-0.0241,0.0035,-0.0164,-0.0245,0.0226
437.6758,7.294596667,0.0101,0.341,0.1545,0.0146,0.0818,0.0122,1.101,0.0104,-0.0118,-0.0185,-0.0443,0.0212,0.0415
438.822,7.3137,0.1602,0.4161,0.2482,0.0998,0.0354,-0.0484,0.5819,0.0091,-0.0429,-0.0029,-0.0054,-0.0995,-0.0914
440.1429,7.335715,0.1036,0.2428,-0.0011,0.0723,0.2061,0.147,0.0847,-0.0115,-0.0431,-0.0119,-0.0297,-0.0335,0.1065
