Time [s],Time [min],f1 [Hz],f3 [Hz],f5 [Hz],f7 [Hz],f9 [Hz],f11 [Hz],f13 [Hz],D3 [ppm],D5 [ppm],D7 [ppm],D9 [ppm],D11 [ppm],D13 [ppm]
2170.7174,36.17862333,0.7958,-0.5529,-0.8086,-1.217,-1.6327,-1.751,-1.7719,-0.4054,-0.3443,-0.4568,-0.5857,-0.6388,-0.5573
2172.0966,36.20161,0.2907,-0.5769,-0.9449,-1.1683,-1.6072,-1.5887,-1.8322,-0.3454,-0.3798,-0.456,-0.5785,-0.5448,-0.3818
2173.5887,36.22647833,0.4069,-0.5794,-0.8021,-1.2467,-1.621,-1.5659,-2.0026,-0.3675,-0.3617,-0.4489,-0.5669,-0.6316,-0.7925
2175.02,36.25033333,0.79,-0.5033,-0.9823,-1.2605,-1.5158,-1.7871,-1.2086,-0.267,-0.3867,-0.483,-0.5471,-0.5744,-0.9148
2176.3702,36.27283667,0.7579,-0.4064,-0.9125,-1.3159,-1.5726,-1.579,-1.5146,-0.3532,-0.4239,-0.5059,-0.5416,-0.6279,-0.8106
2177.8817,36.29802833,0.4231,-0.4715,-0.9097,-1.2772,-1.5718,-1.6147,-2.1935,-0.3685,-0.3222,-0.5127,-0.5653,-0.63,-0.59
2179.2714,36.32119,0.6666,-0.5124,-0.9181,-1.222,-1.4372,-1.5579,-1.6757,-0.3145,-0.3504,-0.4807,-0.5659,-0.5682,-0.7226
2180.6286,36.34381,0.6712,-0.4738,-0.9112,-1.2911,-1.6202,-1.947,-1.8968,-0.3563,-0.3661,-0.4729,-0.5655,-0.5997,-0.6535
2182.1365,36.36894167,0.6401,-0.5575,-0.8256,-1.2286,-1.5655,-1.4891,-1.741,-0.2807,-0.41,-0.5136,-0.5624,-0.6707,-0.7456
2183.5783,36.39297167,0.2675,-0.5634,-0.8811,-1.1997,-1.478,-1.9439,-1.6113,-0.3387,-0.3663,-0.4717,-0.5665,-0.5913,-0.514
2184.9798,36.41633,0.7096,-0.4849,-0.9716,-1.226,-1.5554,-1.5202,-1.1836,-0.3426,-0.3338,-0.4657,-0.5917,-0.746,-0.7405
2186.3513,36.43918833,0.9509,-0.5175,-1.0022,-1.3422,-1.4809,-1.5571,-2.027,-0.3351,-0.3571,-0.449,-0.5773,-0.7348,-0.6481
2187.7561,36.46260167,0.335,-0.5418,-0.8912,-1.2366,-1.5564,-1.4128,-2.124,-0.3398,-0.393,-0.5038,-0.5612,-0.6163,-0.6992
2189.212,36.48686667,0.4574,-0.6768,-0.9013,-1.1949,-1.5831,-1.6318,-1.9392,-0.3141,-0.4277,-0.4543,-0.5663,-0.5943,-0.5418
2190.6625,36.51104167,0.8032,-0.4716,-0.9546,-1.1463,-1.5498,-1.7475,-1.6258,-0.3392,-0.3673,-0.5298,-0.5936,-0.686,-0.8301
2192.1791,36.53631833,0.9284,-0.3986,-0.8407,-1.2603,-1.4762,-1.7949,-2.8419,-0.342,-0.389,-0.5072,-0.5784,-0.6434,-1.0162
2193.632,36.56053333,0.2879,-0.4639,-0.8574,-1.3304,-1.5712,-1.6769,-2.3477,-0.3213,-0.4084,-0.4973,-0.5665,-0.6144,-0.5482
2195.0986,36.58497667,0.8433,-0.6159,-0.8821,-1.239,-1.6231,-1.6219,-2.6633,-0.2809,-0.3541,-0.4884,-0.5699,-0.6044,-0.8311
2196.6318,36.61053,0.7403,-0.5705,-0.8758,-1.2463,-1.4771,-1.4378,-2.0039,-0.3434,-0.3797,-0.4888,-0.585,-0.5636,-1.0311
2198.0218,36.63369667,0.7135,-0.554,-0.8266,-1.2253,-1.561,-1.566,-2.4503,-0.3161,-0.3742,-0.4693,-0.6083,-0.6962,-0.7637
2199.4125,36.656875,0.3876,-0.459,-0.7355,-1.2018,-1.5609,-1.8173,-1.81,-0.3298,-0.4034,-0.4582,-0.5603,-0.5351,-0.7172
2200.9184,36.68197333,0.8953,-0.4845,-0.9492,-1.2144,-1.5778,-1.6771,-1.9303,-0.2968,-0.3686,-0.4894,-0.569,-0.5615,-0.8859
2202.3509,36.70584833,0.703,-0.4179,-0.8885,-1.1922,-1.6131,-1.5188,-2.5037,-0.3155,-0.4145,-0.4545,-0.5636,-0.5547,-0.5139
2203.814,36.73023333,0.4817,-0.4015,-0.9462,-1.2675,-1.5381,-1.8248,-2.0715,-0.3305,-0.423,-0.4765,-0.5884,-0.7249,-0.2313
2205.3248,36.75541333,0.326,-0.693,-1.0505,-1.353,-1.4198,-1.6498,-1.5514,-0.3171,-0.4027,-0.4892,-0.5761,-0.5136,-0.5338
2206.8259,36.78043167,0.7516,-0.5286,-0.8979,-1.1589,-1.53,-1.438,-2.1872,-0.3398,-0.4122,-0.4722,-0.5593,-0.7036,-0.7734
2208.254,36.80423333,0.688,-0.6065,-0.8806,-1.3107,-1.5597,-1.5791,-1.8486,-0.3008,-0.3817,-0.4854,-0.5563,-0.6448,-0.3331
2209.7366,36.82894333,0.5508,-0.4801,-0.9499,-1.4008,-1.4894,-1.2716,-2.4726,-0.3043,-0.3576,-0.4991,-0.5666,-0.5645,-0.5125
2211.2865,36.854775,0.8414,-0.5314,-0.933,-1.2362,-1.5685,-1.986,-1.9523,-0.2857,-0.353,-0.4744,-0.5528,-0.5489,-0.5074
2212.8298,36.88049667,0.8387,-0.6074,-0.8576,-1.258,-1.5019,-1.5467,-2.1715,-0.3353,-0.4118,-0.4812,-0.5671,-0.5746,-0.5099
2214.3442,36.90573667,0.4608,-0.6652,-0.9535,-1.2003,-1.5032,-1.8321,-2.4918,-0.3221,-0.3835,-0.4846,-0.587,-0.4903,-0.6653
2215.8702,36.93117,0.542,-0.4788,-0.8008,-1.2119,-1.5912,-1.8118,-2.0046,-0.3261,-0.4378,-0.4988,-0.5738,-0.6671,-0.5615
2217.3858,36.95643,0.8476,-0.568,-0.7939,-1.2465,-1.5394,-1.4654,-1.99,-0.3334,-0.4135,-0.494,-0.545,-0.6163,-0.6718
2218.8056,36.98009333,0.8988,-0.4817,-0.966,-1.2775,-1.5738,-1.6047,-2.2345,-0.3726,-0.3751,-0.4645,-0.549,-0.6339,-1.0449
2220.2346,37.00391,0.4659,-0.7157,-0.8222,-1.2845,-1.4732,-1.666,-1.728,-0.3146,-0.3935,-0.4833,-0.5469,-0.5817,-0.6213
2221.6706,37.02784333,0.8112,-0.6593,-0.8835,-1.2476,-1.6279,-1.6643,-2.3135,-0.3491,-0.393,-0.523,-0.5323,-0.6173,-0.5525
2223.0764,37.05127333,0.7389,-0.6004,-0.974,-1.227,-1.5852,-1.7643,-1.8578,-0.3266,-0.3627,-0.5236,-0.5602,-0.5713,-0.6563
2224.2993,37.071655,0.8674,-0.5588,-0.8586,-1.1792,-1.438,-1.5886,-2.5255,-0.3163,-0.3694,-0.5005,-0.5537,-0.5184,-0.7795
2225.6075,37.09345833,0.5418,-0.5056,-0.8623,-1.2481,-1.63,-1.8184,-1.9361,-0.3922,-0.3821,-0.4813,-0.554,-0.6953,-0.6636
2226.911,37.11518333,0.8102,-0.616,-0.9512,-1.2558,-1.597,-1.3601,-1.8757,-0.3421,-0.3597,-0.5117,-0.5591,-0.5546,-0.6024
2228.2666,37.13777667,0.8464,-0.4328,-0.8506,-1.2485,-1.5033,-1.8571,-1.9175,-0.3346,-0.3853,-0.4691,-0.5452,-0.516,-0.9504
2229.6344,37.16057333,0.8628,-0.5759,-0.9716,-1.2281,-1.6369,-1.6036,-2.5772,-0.265,-0.366,-0.4866,-0.5694,-0.5836,-0.6737
2230.9493,37.18248833,0.4133,-0.5714,-1.1108,-1.1916,-1.4989,-1.5769,-1.4463,-0.3724,-0.3744,-0.4859,-0.5869,-0.6206,-0.9629
2232.3746,37.20624333,0.7931,-0.6112,-0.9436,-1.2723,-1.5384,-1.4775,-2.7232,-0.3637,-0.4123,-0.5042,-0.5559,-0.6032,-0.7086
2233.8825,37.231375,0.8899,-0.5599,-0.8824,-1.2959,-1.6002,-1.6744,-2.085,-0.389,-0.3615,-0.4928,-0.565,-0.5293,-0.4743
2235.3899,37.25649833,0.3698,-0.4894,-0.8941,-1.2663,-1.5283,-1.6681,-2.3683,-0.3632,-0.3413,-0.5071,-0.5515,-0.5854,-0.4947
2236.8605,37.28100833,0.3858,-0.6052,-0.9365,-1.1978,-1.5593,-1.6038,-2.0035,-0.2985,-0.3628,-0.5389,-0.5932,-0.6046,-0.4512
2238.3666,37.30611,0.9083,-0.5403,-0.9772,-1.2716,-1.583,-1.8111,-2.1912,-0.3384,-0.3762,-0.5011,-0.5708,-0.4891,-0.7638
2239.8319,37.33053167,0.7764,-0.5803,-0.9667,-1.1917,-1.5616,-1.7502,-1.6544,-0.3458,-0.3556,-0.4532,-0.5504,-0.7179,-0.7934
2241.3263,37.35543833,0.4247,-0.5674,-0.9688,-1.2832,-1.473,-1.5081,-2.0871,-0.2987,-0.375,-0.4936,-0.5528,-0.625,-0.8991
2242.8635,37.38105833,0.8071,-0.5011,-0.827,-1.3103,-1.5558,-1.6154,-1.3097,-0.3363,-0.3963,-0.4706,-0.5563,-0.6585,-0.5682
2244.274,37.40456667,0.8217,-0.5799,-0.8881,-1.2608,-1.5836,-1.3621,-1.8191,-0.3228,-0.3878,-0.4501,-0.5765,-0.575,-0.5663
2245.7478,37.42913,0.734,-0.5683,-0.9267,-1.2095,-1.4063,-1.3845,-1.7861,-0.3637,-0.3581,-0.4688,-0.563,-0.6343,-0.6867
2247.1018,37.45169667,0.3665,-0.6046,-0.9512,-1.1349,-1.623,-1.569,-1.6042,-0.3529,-0.4133,-0.4944,-0.567,-0.5493,-0.6103
2248.5527,37.47587833,0.8332,-0.5402,-0.9248,-1.2083,-1.5773,-1.7976,-1.9388,-0.3279,-0.407,-0.5019,-0.5747,-0.5514,-0.5052
2249.9864,37.49977333,0.8672,-0.6405,-0.9359,-1.2189,-1.5481,-1.5092,-2.0346,-0.2882,-0.3862,-0.5114,-0.5682,-0.5724,-0.7971
2251.4743,37.52457167,0.4778,-0.4687,-0.8138,-1.1853,-1.6745,-1.7089,-2.2562,-0.358,-0.3672,-0.4978,-0.5736,-0.622,-0.8131
2252.9682,37.54947,0.5561,-0.5274,-0.9281,-1.1336,-1.5687,-1.6777,-1.6165,-0.3552,-0.4031,-0.4745,-0.5986,-0.545,-0.7335
2254.4859,37.574765,0.8554,-0.5099,-0.9181,-1.3418,-1.5865,-1.6758,-2.0906,-0.3628,-0.3635,-0.4964,-0.5594,-0.6612,-0.5085
2255.9624,37.59937333,0.8687,-0.4803,-0.8989,-1.2504,-1.555,-1.8664,-1.7017,-0.3292,-0.3873,-0.475,-0.5512,-0.6385,-0.6902
2257.4366,37.62394333,0.5581,-0.6375,-0.9457,-1.1786,-1.5366,-1.7461,-1.9457,-0.3194,-0.3423,-0.4698,-0.5414,-0.6343,-0.4837
2258.938,37.64896667,0.9103,-0.5341,-0.8895,-1.1946,-1.5955,-1.6308,-1.8623,-0.3094,-0.3692,-0.5308,-0.5533,-0.6019,-0.5149
2260.438,37.67396667,0.9059,-0.5344,-0.8629,-1.3706,-1.4734,-1.2434,-1.593,-0.343,-0.3976,-0.5009,-0.5617,-0.7094,-0.478
2261.7659,37.69609833,0.706,-0.5264,-0.9094,-1.2299,-1.5357,-1.7371,-1.6926,-0.3252,-0.3692,-0.4783,-0.5624,-0.5029,-0.6502
2263.1685,37.719475,0.4254,-0.4546,-0.8587,-1.2715,-1.5377,-1.7043,-2.282,-0.3522,-0.3556,-0.4702,-0.5718,-0.5853,-0.5208
2264.672,37.74453333,0.8599,-0.6256,-0.8687,-1.3173,-1.5717,-1.8137,-1.6797,-0.299,-0.3396,-0.5027,-0.5709,-0.5541,-0.8512
2266.1585,37.76930833,1.0148,-0.4977,-0.8275,-1.2612,-1.5316,-1.9048,-1.8531,-0.3615,-0.4219,-0.5037,-0.5313,-0.5572,-0.7124
2267.5939,37.79323167,0.5139,-0.4938,-0.9466,-1.2981,-1.4668,-1.786,-2.0239,-0.3334,-0.3849,-0.4946,-0.5765,-0.5989,-0.6073
2269.038,37.8173,0.7007,-0.6754,-0.8471,-1.2541,-1.5346,-1.6514,-1.7825,-0.3142,-0.3579,-0.4781,-0.5554,-0.6947,-0.5032
2270.534,37.84223333,0.9033,-0.5035,-0.909,-1.1832,-1.4953,-1.722,-1.7103,-0.3792,-0.4145,-0.5203,-0.6178,-0.6091,-0.7641
2272.0298,37.86716333,0.8121,-0.5034,-0.9008,-1.1777,-1.4624,-1.6064,-1.5655,-0.3019,-0.3921,-0.4965,-0.5478,-0.6483,-0.6836
2273.5658,37.89276333,0.4747,-0.404,-0.9339,-1.2272,-1.4869,-1.6663,-2.0396,-0.2917,-0.343,-0.5114,-0.5716,-0.6076,-0.5073
2274.9945,37.916575,0.9433,-0.5746,-0.8846,-1.2993,-1.5365,-1.8805,-1.9403,-0.3088,-0.3662,-0.4899,-0.5595,-0.5456,-0.8413
2276.3759,37.93959833,0.9993,-0.5478,-0.8731,-1.2182,-1.6053,-1.7069,-1.2193,-0.3389,-0.391,-0.4717,-0.5762,-0.528,-0.6757
2277.803,37.96338333,0.5119,-0.4384,-0.9038,-1.1599,-1.4712,-1.4915,-2.4598,-0.2743,-0.3686,-0.507,-0.5626,-0.7219,-0.6303
2279.176,37.98626667,0.5333,-0.6068,-0.9974,-1.2349,-1.572,-1.6279,-1.9814,-0.319,-0.4301,-0.4907,-0.5753,-0.5411,-0.6144
2280.6245,38.01040833,0.956,-0.6345,-0.9596,-1.2742,-1.5534,-1.6233,-1.8388,-0.3184,-0.371,-0.4618,-0.5465,-0.6244,-0.5465
2282.1453,38.035755,0.8581,-0.6669,-0.9174,-1.2319,-1.6779,-1.953,-2.254,-0.332,-0.3881,-0.4608,-0.5465,-0.601,-0.7263
2283.5339,38.05889833,0.4326,-0.5612,-0.8096,-1.2563,-1.6382,-1.5718,-2.086,-0.2854,-0.3943,-0.4971,-0.5703,-0.5491,-0.5764
2284.9044,38.08174,0.6064,-0.5904,-0.9114,-1.3317,-1.5961,-1.7053,-2.4799,-0.2963,-0.4034,-0.4939,-0.5619,-0.4659,-0.7328
2286.4444,38.10740667,0.878,-0.438,-1.0276,-1.3065,-1.503,-1.6818,-2.3277,-0.3383,-0.3822,-0.4861,-0.534,-0.5453,-0.7033
2287.9735,38.13289167,0.927,-0.5939,-0.8514,-1.3462,-1.5731,-1.7045,-1.3891,-0.336,-0.3575,-0.4768,-0.5354,-0.6602,-0.7413
2289.4748,38.15791333,0.5355,-0.5413,-0.917,-1.262,-1.5628,-1.8326,-1.4803,-0.3431,-0.3869,-0.4453,-0.5748,-0.6742,-0.8288
2290.9585,38.18264167,0.9959,-0.5447,-0.8621,-1.2885,-1.5869,-1.6386,-2.1484,-0.2758,-0.3959,-0.5056,-0.5769,-0.5802,-0.803
2292.4524,38.20754,0.8338,-0.6398,-0.8384,-1.3537,-1.558,-1.6959,-1.9068,-0.3072,-0.3985,-0.4833,-0.5704,-0.5922,-0.5798
2293.9624,38.23270667,0.5179,-0.4892,-0.8598,-1.3317,-1.4757,-1.6377,-1.5325,-0.3179,-0.3687,-0.4799,-0.5521,-0.6679,-0.7128
2295.4664,38.25777333,0.6122,-0.6675,-1.0177,-1.2196,-1.5852,-2.0089,-2.1451,-0.2942,-0.4027,-0.4851,-0.583,-0.542,-0.6049
2296.9741,38.28290167,0.8547,-0.5129,-0.8553,-1.2579,-1.5354,-1.487,-1.3916,-0.3808,-0.3789,-0.4731,-0.5629,-0.5809,-0.4031
2298.4524,38.30754,0.9747,-0.4624,-0.9574,-1.2969,-1.4659,-1.6501,-1.9293,-0.3453,-0.3919,-0.5065,-0.585,-0.5895,-0.4938
2299.9685,38.33280833,0.5292,-0.5339,-0.9174,-1.2435,-1.5473,-1.6449,-2.2088,-0.3497,-0.3464,-0.4882,-0.5743,-0.569,-0.4812
2301.5187,38.358645,1.0295,-0.5584,-0.9347,-1.1987,-1.5188,-1.6956,-1.8989,-0.3036,-0.4064,-0.5367,-0.5601,-0.6496,-0.9481
2303.0461,38.38410167,0.9518,-0.623,-0.9542,-1.2756,-1.5752,-1.4519,-2.3083,-0.3509,-0.3816,-0.4661,-0.5949,-0.6667,-0.6244
2304.5859,38.409765,0.5057,-0.4767,-0.8738,-1.3475,-1.5483,-1.5979,-2.2291,-0.3231,-0.3424,-0.4904,-0.5767,-0.6361,-0.6211
2306.0688,38.43448,0.7371,-0.6387,-0.7759,-1.3228,-1.6121,-1.6819,-1.7293,-0.427,-0.3618,-0.5132,-0.5634,-0.5911,-0.8765
2307.5778,38.45963,0.832,-0.5679,-1.055,-1.3173,-1.5417,-1.4194,-1.5205,-0.3023,-0.394,-0.5092,-0.5185,-0.5345,-0.7266
2309.1357,38.485595,1.0619,-0.5911,-0.9035,-1.3543,-1.5397,-1.7857,-1.6402,-0.3112,-0.4078,-0.4626,-0.5656,-0.6174,-0.5479
2310.6445,38.51074167,0.6456,-0.5382,-0.7806,-1.2201,-1.5907,-1.4786,-2,-0.351,-0.3604,-0.512,-0.5594,-0.655,-0.5624
2312.176,38.53626667,1.0112,-0.601,-0.8686,-1.1812,-1.5478,-1.4757,-2.1778,-0.309,-0.3921,-0.5031,-0.5788,-0.7255,-0.6704
2313.6819,38.561365,0.9788,-0.568,-0.8413,-1.2201,-1.7304,-1.6802,-2.0653,-0.3118,-0.4086,-0.4669,-0.5161,-0.598,-0.6301
2315.1084,38.58514,0.5295,-0.5241,-0.8837,-1.3303,-1.641,-1.5777,-2.1896,-0.3325,-0.3765,-0.472,-0.6055,-0.6164,-0.7226
2316.56,38.60933333,0.6593,-0.4854,-0.8581,-1.2778,-1.5138,-1.5684,-1.8717,-0.3867,-0.4144,-0.5278,-0.5492,-0.5764,-0.7472
2318.0398,38.63399667,1.0021,-0.5085,-0.7754,-1.2514,-1.6011,-1.5972,-1.8371,-0.2772,-0.3616,-0.4827,-0.5897,-0.6284,-0.5897
2319.5224,38.65870667,0.9426,-0.6552,-0.9927,-1.2977,-1.5183,-1.3954,-1.8704,-0.3323,-0.3955,-0.4907,-0.5976,-0.6033,-0.493
2320.9005,38.681675,0.5486,-0.4637,-0.8569,-1.2941,-1.538,-1.61,-1.9784,-0.354,-0.4079,-0.4577,-0.5873,-0.5397,-0.4245
2322.334,38.70556667,0.8576,-0.5959,-1.011,-1.2486,-1.565,-1.5891,-2.3086,-0.3461,-0.3827,-0.4848,-0.5838,-0.6262,-0.5305
2323.8044,38.73007333,1.0273,-0.5186,-0.8889,-1.2948,-1.6126,-1.535,-1.9297,-0.3479,-0.3215,-0.4691,-0.5708,-0.5791,-0.621
2325.3168,38.75528,0.836,-0.6462,-0.9312,-1.2363,-1.5311,-1.7445,-1.6481,-0.3172,-0.4136,-0.461,-0.5598,-0.6705,-0.6956
2326.8272,38.78045333,0.5628,-0.5427,-0.8852,-1.1882,-1.6249,-1.5689,-1.4861,-0.3142,-0.3821,-0.4604,-0.5635,-0.6144,-0.6688
2328.3627,38.806045,1.0104,-0.5282,-0.9363,-1.2779,-1.7427,-1.796,-2.2893,-0.338,-0.4143,-0.5145,-0.5618,-0.5122,-0.6983
2329.8537,38.830895,1.0097,-0.5949,-0.8287,-1.2743,-1.5584,-1.7241,-2.1045,-0.3183,-0.424,-0.4896,-0.5456,-0.6563,-0.5194
2331.382,38.85636667,0.7556,-0.5611,-0.9705,-1.2747,-1.5521,-1.545,-1.9051,-0.3325,-0.4049,-0.4727,-0.581,-0.5074,-0.414
2332.8784,38.88130667,0.8583,-0.5511,-0.8038,-1.2887,-1.6503,-1.7153,-1.8683,-0.3198,-0.3811,-0.4729,-0.5629,-0.625,-0.8162
2334.3387,38.905645,0.9823,-0.5607,-0.8585,-1.3342,-1.5965,-1.6601,-2.2023,-0.378,-0.4188,-0.487,-0.5656,-0.5337,-0.634
2335.7884,38.92980667,1.0356,-0.6608,-0.7712,-1.1819,-1.5105,-1.6534,-1.6888,-0.3176,-0.4244,-0.4794,-0.5671,-0.5985,-0.7158
2337.272,38.95453333,0.5116,-0.626,-0.8834,-1.4308,-1.5192,-1.3914,-2.2713,-0.279,-0.3414,-0.4903,-0.551,-0.6024,-0.7948
2338.78,38.97966667,0.9451,-0.616,-0.9431,-1.3358,-1.6691,-1.7496,-1.1956,-0.3034,-0.3685,-0.4814,-0.5564,-0.6128,-0.5109
2340.2821,39.00470167,1.0872,-0.5691,-0.8401,-1.2796,-1.5293,-1.3465,-2.2619,-0.359,-0.3536,-0.5074,-0.5403,-0.6628,-0.8542
2341.78,39.02966667,0.535,-0.5843,-0.8926,-1.328,-1.481,-1.4264,-1.9814,-0.3785,-0.39,-0.5175,-0.5895,-0.5333,-0.6033
2343.2699,39.05449833,0.7108,-0.4272,-0.9378,-1.3606,-1.467,-1.5955,-1.9173,-0.356,-0.3909,-0.5025,-0.5472,-0.6731,-0.9551
2344.6504,39.07750667,1.0086,-0.543,-0.9359,-1.2774,-1.5741,-2.027,-1.9346,-0.3864,-0.3937,-0.4708,-0.5683,-0.6189,-0.6885
2346.064,39.10106667,0.954,-0.5832,-0.9955,-1.1836,-1.5238,-1.5706,-1.6911,-0.3195,-0.4096,-0.4807,-0.5638,-0.6282,-0.6142
2347.5945,39.126575,0.7746,-0.4968,-0.8768,-1.314,-1.5045,-1.516,-1.5046,-0.3223,-0.3761,-0.4976,-0.5447,-0.6465,-0.5956
2349.0237,39.150395,0.8894,-0.5908,-0.9817,-1.2319,-1.5653,-1.8588,-2.4276,-0.3149,-0.3811,-0.4958,-0.5379,-0.5503,-0.8191
2350.4787,39.174645,0.9762,-0.653,-0.9094,-1.2816,-1.6263,-1.6935,-1.985,-0.3063,-0.3716,-0.5019,-0.5492,-0.6504,-0.4732
2351.9387,39.19897833,0.8792,-0.5842,-0.9721,-1.2734,-1.4782,-1.4607,-2.1382,-0.2972,-0.3777,-0.4879,-0.5529,-0.5231,-0.4808
2353.4728,39.22454667,0.5143,-0.7942,-0.8676,-1.2598,-1.504,-1.6833,-2.1739,-0.367,-0.3713,-0.5093,-0.5448,-0.6109,-0.7553
2354.976,39.2496,0.981,-0.5888,-0.9267,-1.2783,-1.5455,-1.8631,-1.5838,-0.3904,-0.3688,-0.4897,-0.5665,-0.6086,-0.828
2356.518,39.2753,1.0133,-0.5916,-0.9187,-1.2531,-1.5525,-1.6477,-2.4896,-0.3544,-0.3818,-0.4939,-0.5524,-0.5249,-0.7935
2358.0206,39.30034333,0.634,-0.598,-0.8046,-1.2575,-1.6571,-1.4203,-1.7716,-0.3336,-0.3411,-0.5043,-0.5816,-0.6406,-0.6292
2359.5126,39.32521,0.8996,-0.5769,-0.9319,-1.2826,-1.5836,-1.5179,-1.4901,-0.3061,-0.3982,-0.4385,-0.5746,-0.6119,-0.6025
2361.034,39.35056667,1.0744,-0.5844,-0.938,-1.2644,-1.5758,-1.62,-1.8669,-0.3167,-0.4023,-0.4847,-0.56,-0.611,-0.6771
2362.5018,39.37503,0.9099,-0.5586,-0.908,-1.3072,-1.4928,-1.56,-1.7734,-0.3264,-0.3633,-0.5131,-0.5472,-0.6306,-0.5965
2364.074,39.40123333,0.5791,-0.7083,-0.7604,-1.3072,-1.4998,-1.5831,-2.3136,-0.3238,-0.3797,-0.5081,-0.5458,-0.5032,-0.7151
2365.612,39.42686667,1.1067,-0.6283,-0.9816,-1.2725,-1.5125,-1.9907,-1.7327,-0.3303,-0.4125,-0.5096,-0.5503,-0.4992,-0.6676
2367.114,39.4519,1.0922,-0.7095,-0.9369,-1.2568,-1.5717,-1.5926,-2.1347,-0.3226,-0.3816,-0.5056,-0.5218,-0.6356,-0.635
2368.614,39.4769,0.658,-0.6273,-1.0248,-1.2434,-1.5029,-1.7487,-1.5565,-0.379,-0.3646,-0.4803,-0.5438,-0.6124,-0.9321
2370.1598,39.50266333,0.9518,-0.5811,-0.9692,-1.2368,-1.5615,-1.4442,-2.0844,-0.326,-0.3653,-0.5073,-0.5582,-0.5859,-0.5279
2371.6799,39.52799833,0.9332,-0.4424,-1.0397,-1.3026,-1.5257,-1.5393,-1.8841,-0.3502,-0.4087,-0.4683,-0.5524,-0.6416,-0.8538
2373.1924,39.55320667,0.8202,-0.6191,-0.9018,-1.2161,-1.5462,-1.6395,-1.4853,-0.391,-0.3562,-0.478,-0.5702,-0.507,-0.7513
2374.7299,39.57883167,0.6204,-0.4827,-1.084,-1.226,-1.6083,-1.64,-1.8545,-0.3184,-0.3638,-0.5029,-0.5817,-0.5889,-0.687
2376.2294,39.60382333,1.0305,-0.6315,-0.8931,-1.2904,-1.5479,-1.5486,-1.7928,-0.3207,-0.3937,-0.452,-0.5668,-0.5893,-0.6331
2377.5513,39.625855,1.0478,-0.5203,-1.0136,-1.3292,-1.5786,-1.6942,-2.0433,-0.3392,-0.4409,-0.4892,-0.5795,-0.6319,-0.6141
2378.9484,39.64914,0.6209,-0.4535,-0.9477,-1.3015,-1.5761,-1.5481,-2.491,-0.3628,-0.4237,-0.5212,-0.5432,-0.5401,-0.614
2380.3653,39.672755,0.6062,-0.4496,-1.0244,-1.2812,-1.5652,-1.7171,-1.6572,-0.2991,-0.4128,-0.4709,-0.5223,-0.5824,-0.787
2381.7625,39.69604167,0.9754,-0.5609,-1.0293,-1.2627,-1.6414,-1.5802,-1.3951,-0.3191,-0.4029,-0.4794,-0.552,-0.5078,-0.5551
2383.1746,39.71957667,0.9642,-0.5776,-0.8467,-1.3017,-1.5473,-1.7417,-1.5287,-0.3447,-0.3961,-0.4964,-0.5474,-0.5519,-0.7212
2384.6756,39.74459333,0.7198,-0.616,-0.7986,-1.2785,-1.5766,-1.9018,-1.6304,-0.3302,-0.3753,-0.4907,-0.5758,-0.571,-0.4487
2386.1672,39.76945333,0.9548,-0.6323,-0.9348,-1.2377,-1.6082,-1.7968,-2.2063,-0.3244,-0.3752,-0.4716,-0.5528,-0.7412,-0.54
2387.6827,39.79471167,1.1851,-0.5637,-0.991,-1.2918,-1.5991,-1.5598,-1.814,-0.3259,-0.394,-0.4506,-0.5434,-0.575,-0.5632
2389.0908,39.81818,0.9763,-0.6142,-0.7996,-1.3123,-1.4809,-1.8636,-2.0802,-0.316,-0.4032,-0.5183,-0.5588,-0.5805,-0.5465
2390.6083,39.84347167,0.6225,-0.5011,-0.9426,-1.2831,-1.6208,-1.5723,-2.1379,-0.3005,-0.3497,-0.4897,-0.5543,-0.6935,-0.7111
2392.0938,39.86823,1.0006,-0.5303,-0.8524,-1.2733,-1.5781,-1.5219,-1.8253,-0.3186,-0.3468,-0.5088,-0.5574,-0.4903,-0.6117
2393.5687,39.89281167,1.0102,-0.5476,-0.8901,-1.3521,-1.6377,-1.9124,-1.6287,-0.3099,-0.3837,-0.4875,-0.6034,-0.541,-0.5088
2395.0501,39.91750167,0.7847,-0.4555,-0.8894,-1.3456,-1.5134,-1.7575,-1.7236,-0.3396,-0.3926,-0.4775,-0.5732,-0.6453,-0.7183
2396.5118,39.94186333,1.0199,-0.6278,-0.8822,-1.2216,-1.6322,-1.8169,-1.5289,-0.3643,-0.4522,-0.4656,-0.534,-0.6685,-0.7177
2397.99,39.9665,0.9265,-0.5689,-0.9082,-1.3555,-1.5645,-1.792,-1.946,-0.3794,-0.4029,-0.4974,-0.5703,-0.6452,-0.67
2399.4957,39.991595,0.8697,-0.6404,-0.9598,-1.2445,-1.5108,-1.4604,-2.5543,-0.3016,-0.369,-0.4934,-0.5843,-0.6438,-0.4413
2400.996,40.0166,0.5725,-0.5966,-0.8389,-1.1921,-1.5578,-1.663,-2.0314,-0.2895,-0.3843,-0.4366,-0.5751,-0.6161,-0.6665
2402.538,40.0423,0.9555,-0.4776,-0.9835,-1.226,-1.5883,-1.7932,-1.99,-0.3381,-0.3811,-0.462,-0.6009,-0.6462,-0.6036
