Nr;TotalArea;Area;DeltaArea;DeltaMolecules;Pressure;Tension;Mode;Time;Temp;Potential;Radioactivity;area_mols
3562;13365.7;688.038;-311430.0;-367.098;37.0036;35.0964;12;890.65;20.9366;-2499.84;0.0;688.038
3563;13365.3;688.019;-311467.0;-367.142;37.0035;35.0965;12;890.9;20.9373;-2499.84;0.0;688.019
3564;13365.3;688.019;-311467.0;-367.142;37.0036;35.0964;12;891.15;20.9381;-2499.83;0.0;688.019
3565;13365.0;688.0;-311505.0;-367.186;37.0036;35.0964;12;891.4;20.9381;-2499.83;0.0;688.0
3566;13364.6;687.981;-311542.0;-367.23;37.0035;35.0965;12;891.65;20.9389;-2499.83;0.0;687.981
3567;13364.2;687.961;-311579.0;-367.274;37.0034;35.0966;12;891.9;20.9377;-2499.83;0.0;687.961
3568;13363.8;687.942;-311617.0;-367.318;37.0034;35.0966;12;892.15;20.9369;-2499.83;0.0;687.942
3569;13363.8;687.942;-311617.0;-367.318;37.0035;35.0965;12;892.4;20.9377;-2499.83;0.0;687.942
3570;13363.8;687.942;-311617.0;-367.318;37.0036;35.0964;12;892.65;20.9358;-2499.82;0.0;687.942
3571;13363.8;687.942;-311617.0;-367.318;37.0037;35.0963;12;892.9;20.9373;-2499.82;0.0;687.942
3572;13363.8;687.942;-311617.0;-367.318;37.0036;35.0964;12;893.15;20.9362;-2499.83;0.0;687.942
3573;13363.8;687.942;-311617.0;-367.318;37.0034;35.0966;12;893.4;20.9369;-2499.83;0.0;687.942
3574;13363.8;687.942;-311617.0;-367.318;37.0031;35.0969;12;893.65;20.9373;-2499.83;0.0;687.942
3575;13363.5;687.923;-311654.0;-367.363;37.0029;35.0971;12;893.9;20.9358;-2499.82;0.0;687.923
3576;13363.1;687.904;-311692.0;-367.407;37.0026;35.0974;12;894.15;20.9354;-2499.83;0.0;687.904
3577;13363.1;687.904;-311692.0;-367.407;37.0023;35.0977;12;894.4;20.9339;-2499.83;0.0;687.904
3578;13362.7;687.884;-311729.0;-367.451;37.0021;35.0979;12;894.65;20.9335;-2499.83;0.0;687.884
3579;13362.7;687.884;-311729.0;-367.451;37.0017;35.0983;12;894.9;20.9335;-2499.83;0.0;687.884
3580;13362.3;687.865;-311766.0;-367.495;37.0015;35.0985;12;895.15;20.9331;-2499.83;0.0;687.865
3581;13362.0;687.846;-311804.0;-367.539;37.0012;35.0988;12;895.4;20.9331;-2499.83;0.0;687.846
3582;13361.6;687.827;-311841.0;-367.583;37.001;35.099;12;895.65;20.9335;-2499.83;0.0;687.827
3583;13361.2;687.807;-311879.0;-367.627;37.0009;35.0991;12;895.9;20.9342;-2499.83;0.0;687.807
3584;13360.5;687.769;-311953.0;-367.715;37.0008;35.0992;12;896.16;20.9335;-2499.83;0.0;687.769
3585;13360.5;687.769;-311953.0;-367.715;37.0008;35.0992;12;896.4;20.9308;-2499.83;0.0;687.769
3586;13360.5;687.769;-311953.0;-367.715;37.0009;35.0991;12;896.65;20.9308;-2499.83;0.0;687.769
3587;13360.5;687.769;-311953.0;-367.715;37.0011;35.0989;12;896.9;20.9331;-2499.83;0.0;687.769
3588;13360.1;687.75;-311991.0;-367.759;37.0012;35.0988;12;897.15;20.9358;-2499.84;0.0;687.75
3589;13359.7;687.73;-312028.0;-367.803;37.0011;35.0989;12;897.4;20.9354;-2499.83;0.0;687.73
3590;13359.3;687.711;-312066.0;-367.847;37.0012;35.0988;12;897.65;20.9354;-2499.83;0.0;687.711
3591;13359.3;687.711;-312066.0;-367.847;37.0013;35.0987;12;897.9;20.9366;-2499.83;0.0;687.711
3592;13359.3;687.711;-312066.0;-367.847;37.0015;35.0985;12;898.15;20.9369;-2499.83;0.0;687.711
3593;13359.3;687.711;-312066.0;-367.847;37.0016;35.0984;12;898.4;20.9366;-2499.83;0.0;687.711
3594;13359.0;687.692;-312103.0;-367.892;37.0017;35.0983;12;898.65;20.9366;-2499.83;0.0;687.692
3595;13358.2;687.653;-312178.0;-367.98;37.0015;35.0985;12;898.9;20.9358;-2499.83;0.0;687.653
3596;13357.8;687.634;-312215.0;-368.024;37.0016;35.0984;12;899.15;20.9346;-2499.83;0.0;687.634
3597;13357.8;687.634;-312215.0;-368.024;37.0018;35.0982;12;899.4;20.935;-2499.83;0.0;687.634
3598;13357.8;687.634;-312215.0;-368.024;37.0021;35.0979;12;899.65;20.935;-2499.83;0.0;687.634
3599;13357.8;687.634;-312215.0;-368.024;37.0024;35.0976;12;899.9;20.9358;-2499.83;0.0;687.634
3600;13357.8;687.634;-312215.0;-368.024;37.0026;35.0974;12;900.15;20.9354;-2499.83;0.0;687.634
3601;13357.5;687.615;-312253.0;-368.068;37.0025;35.0975;12;900.4;20.9358;-2499.83;0.0;687.615
3602;13357.5;687.615;-312253.0;-368.068;37.0025;35.0975;12;900.65;20.9354;-2499.83;0.0;687.615
3603;13357.1;687.596;-312290.0;-368.112;37.0025;35.0975;12;900.9;20.9354;-2499.84;0.0;687.596
3604;13356.7;687.576;-312327.0;-368.156;37.0025;35.0975;12;901.15;20.935;-2499.84;0.0;687.576
3605;13356.7;687.576;-312327.0;-368.156;37.0024;35.0976;12;901.4;20.9331;-2499.84;0.0;687.576
3606;13356.7;687.576;-312327.0;-368.156;37.0025;35.0975;12;901.65;20.9346;-2499.84;0.0;687.576
3607;13356.7;687.576;-312327.0;-368.156;37.0026;35.0974;12;901.9;20.9362;-2499.84;0.0;687.576
3608;13356.7;687.576;-312327.0;-368.156;37.0024;35.0976;12;902.15;20.9366;-2499.84;0.0;687.576
3609;13356.7;687.576;-312327.0;-368.156;37.0021;35.0979;12;902.4;20.9362;-2499.84;0.0;687.576
3610;13356.4;687.557;-312365.0;-368.2;37.002;35.098;12;902.65;20.9358;-2499.84;0.0;687.557
3611;13356.0;687.538;-312402.0;-368.244;37.0017;35.0983;12;902.9;20.9362;-2499.84;0.0;687.538
3612;13356.0;687.538;-312402.0;-368.244;37.0013;35.0987;12;903.15;20.9346;-2499.84;0.0;687.538
3613;13356.0;687.538;-312402.0;-368.244;37.0014;35.0986;12;903.4;20.9319;-2499.84;0.0;687.538
3614;13356.0;687.538;-312402.0;-368.244;37.0013;35.0987;12;903.65;20.9342;-2499.83;0.0;687.538
3615;13356.0;687.538;-312402.0;-368.244;37.0008;35.0992;12;903.9;20.9342;-2499.83;0.0;687.538
3616;13356.0;687.538;-312402.0;-368.244;37.0007;35.0993;12;904.15;20.9342;-2499.83;0.0;687.538
3617;13356.0;687.538;-312402.0;-368.244;37.0004;35.0996;12;904.4;20.9323;-2499.83;0.0;687.538
3618;13355.6;687.519;-312440.0;-368.288;36.9997;35.1003;12;904.65;20.9312;-2499.83;0.0;687.519
3619;13355.6;687.519;-312440.0;-368.288;36.9993;35.1007;12;904.9;20.9331;-2499.83;0.0;687.519
3620;13355.2;687.499;-312477.0;-368.332;36.999;35.101;12;905.15;20.9342;-2499.82;0.0;687.499
3621;13354.9;687.48;-312514.0;-368.377;36.9983;35.1017;12;905.4;20.9327;-2499.83;0.0;687.48
3622;13354.9;687.48;-312514.0;-368.377;36.9982;35.1018;12;905.65;20.9323;-2499.83;0.0;687.48
3623;13354.1;687.442;-312589.0;-368.465;36.9981;35.1019;12;905.9;20.9346;-2499.83;0.0;687.442
3624;13354.1;687.442;-312589.0;-368.465;36.9979;35.1021;12;906.15;20.9342;-2499.83;0.0;687.442
3625;13353.4;687.403;-312664.0;-368.553;36.9982;35.1018;12;906.4;20.9319;-2499.83;0.0;687.403
3626;13353.4;687.403;-312664.0;-368.553;36.9983;35.1017;12;906.65;20.9312;-2499.83;0.0;687.403
3627;13353.0;687.384;-312701.0;-368.597;36.9985;35.1015;12;906.9;20.9315;-2499.83;0.0;687.384
3628;13353.0;687.384;-312701.0;-368.597;36.9991;35.1009;12;907.15;20.9308;-2499.83;0.0;687.384
3629;13353.0;687.384;-312701.0;-368.597;36.9995;35.1005;12;907.4;20.9296;-2499.83;0.0;687.384
3630;13352.6;687.365;-312739.0;-368.641;36.9997;35.1003;12;907.65;20.9281;-2499.83;0.0;687.365
3631;13352.6;687.365;-312739.0;-368.641;37.0001;35.0999;12;907.9;20.9261;-2499.83;0.0;687.365
3632;13352.6;687.365;-312739.0;-368.641;37.0003;35.0997;12;908.15;20.9277;-2499.83;0.0;687.365
3633;13352.6;687.365;-312739.0;-368.641;37.0004;35.0996;12;908.4;20.9288;-2499.83;0.0;687.365
3634;13352.2;687.345;-312776.0;-368.685;37.0006;35.0994;12;908.65;20.9284;-2499.84;0.0;687.345
3635;13351.9;687.326;-312814.0;-368.729;37.0005;35.0995;12;908.9;20.9308;-2499.84;0.0;687.326
3636;13351.1;687.288;-312888.0;-368.817;37.0005;35.0995;12;909.15;20.9312;-2499.84;0.0;687.288
3637;13351.1;687.288;-312888.0;-368.817;37.001;35.099;12;909.4;20.9308;-2499.84;0.0;687.288
3638;13351.1;687.288;-312888.0;-368.817;37.0015;35.0985;12;909.65;20.9308;-2499.84;0.0;687.288
3639;13351.1;687.288;-312888.0;-368.817;37.002;35.098;12;909.9;20.9296;-2499.84;0.0;687.288
3640;13351.1;687.288;-312888.0;-368.817;37.0025;35.0975;12;910.15;20.9308;-2499.83;0.0;687.288
3641;13351.1;687.288;-312888.0;-368.817;37.0027;35.0973;12;910.4;20.9327;-2499.83;0.0;687.288
3642;13351.1;687.288;-312888.0;-368.817;37.0029;35.0971;12;910.65;20.9342;-2499.83;0.0;687.288
3643;13351.1;687.288;-312888.0;-368.817;37.003;35.097;12;910.9;20.9366;-2499.83;0.0;687.288
3644;13351.1;687.288;-312888.0;-368.817;37.0029;35.0971;12;911.15;20.9362;-2499.83;0.0;687.288
3645;13351.1;687.288;-312888.0;-368.817;37.0028;35.0972;12;911.4;20.9354;-2499.83;0.0;687.288
3646;13350.7;687.268;-312926.0;-368.861;37.0027;35.0973;12;911.65;20.9358;-2499.83;0.0;687.268
3647;13350.4;687.249;-312963.0;-368.905;37.0023;35.0977;12;911.9;20.9362;-2499.83;0.0;687.249
3648;13350.4;687.249;-312963.0;-368.905;37.0021;35.0979;12;912.15;20.9373;-2499.83;0.0;687.249
3649;13350.0;687.23;-313001.0;-368.95;37.0019;35.0981;12;912.4;20.9362;-2499.82;0.0;687.23
3650;13350.0;687.23;-313001.0;-368.95;37.0018;35.0982;12;912.65;20.9354;-2499.82;0.0;687.23
3651;13350.0;687.23;-313001.0;-368.95;37.0018;35.0982;12;912.9;20.9358;-2499.83;0.0;687.23
3652;13349.6;687.211;-313038.0;-368.994;37.0017;35.0983;12;913.15;20.9362;-2499.83;0.0;687.211
3653;13349.6;687.211;-313038.0;-368.994;37.0018;35.0982;12;913.4;20.9369;-2499.83;0.0;687.211
3654;13349.2;687.191;-313075.0;-369.038;37.0017;35.0983;12;913.65;20.9366;-2499.83;0.0;687.191
3655;13348.9;687.172;-313113.0;-369.082;37.0017;35.0983;12;913.91;20.9342;-2499.84;0.0;687.172
3656;13348.5;687.153;-313150.0;-369.126;37.0017;35.0983;12;914.16;20.9335;-2499.84;0.0;687.153
3657;13348.5;687.153;-313150.0;-369.126;37.002;35.098;12;914.41;20.9331;-2499.84;0.0;687.153
3658;13348.5;687.153;-313150.0;-369.126;37.0025;35.0975;12;914.65;20.9331;-2499.84;0.0;687.153
3659;13348.5;687.153;-313150.0;-369.126;37.0027;35.0973;12;914.9;20.935;-2499.84;0.0;687.153
3660;13348.5;687.153;-313150.0;-369.126;37.003;35.097;12;915.15;20.935;-2499.84;0.0;687.153
3661;13348.5;687.153;-313150.0;-369.126;37.0029;35.0971;12;915.4;20.9335;-2499.84;0.0;687.153
3662;13348.5;687.153;-313150.0;-369.126;37.0029;35.0971;12;915.65;20.9323;-2499.83;0.0;687.153
3663;13348.5;687.153;-313150.0;-369.126;37.0026;35.0974;12;915.9;20.9331;-2499.83;0.0;687.153
3664;13348.1;687.134;-313188.0;-369.17;37.0024;35.0976;12;916.15;20.9327;-2499.83;0.0;687.134
3665;13348.1;687.134;-313188.0;-369.17;37.0021;35.0979;12;916.4;20.9315;-2499.83;0.0;687.134
3666;13348.1;687.134;-313188.0;-369.17;37.0017;35.0983;12;916.65;20.9315;-2499.83;0.0;687.134
3667;13348.1;687.134;-313188.0;-369.17;37.0014;35.0986;12;916.91;20.935;-2499.83;0.0;687.134
3668;13348.1;687.134;-313188.0;-369.17;37.001;35.099;12;917.15;20.9339;-2499.83;0.0;687.134
3669;13348.1;687.134;-313188.0;-369.17;37.0006;35.0994;12;917.41;20.9346;-2499.84;0.0;687.134
3670;13348.1;687.134;-313188.0;-369.17;37.0002;35.0998;12;917.65;20.9354;-2499.83;0.0;687.134
3671;13348.1;687.134;-313188.0;-369.17;36.9997;35.1003;12;917.9;20.9339;-2499.83;0.0;687.134
3672;13348.1;687.134;-313188.0;-369.17;36.9991;35.1009;12;918.15;20.9342;-2499.83;0.0;687.134
3673;13348.1;687.134;-313188.0;-369.17;36.9986;35.1014;12;918.4;20.9354;-2499.84;0.0;687.134
3674;13348.1;687.134;-313188.0;-369.17;36.9982;35.1018;12;918.65;20.9358;-2499.84;0.0;687.134
3675;13348.1;687.134;-313188.0;-369.17;36.9976;35.1024;12;918.9;20.9346;-2499.84;0.0;687.134
3676;13348.1;687.134;-313188.0;-369.17;36.997;35.103;12;919.15;20.935;-2499.84;0.0;687.134
3677;13348.1;687.134;-313188.0;-369.17;36.9963;35.1037;12;919.4;20.9366;-2499.84;0.0;687.134
3678;13348.1;687.134;-313188.0;-369.17;36.9956;35.1044;12;919.65;20.9369;-2499.84;0.0;687.134
3679;13348.1;687.134;-313188.0;-369.17;36.995;35.105;12;919.9;20.9354;-2499.85;0.0;687.134
3680;13348.1;687.134;-313188.0;-369.17;36.9942;35.1058;12;920.15;20.9354;-2499.85;0.0;687.134
3681;13348.1;687.134;-313188.0;-369.17;36.9935;35.1065;12;920.4;20.9346;-2499.85;0.0;687.134
3682;13348.1;687.134;-313188.0;-369.17;36.9927;35.1073;12;920.65;20.9366;-2499.85;0.0;687.134
3683;13348.1;687.134;-313188.0;-369.17;36.9921;35.1079;12;920.9;20.9373;-2499.85;0.0;687.134
3684;13348.1;687.134;-313188.0;-369.17;36.9913;35.1087;12;921.15;20.9369;-2499.85;0.0;687.134
3685;13348.1;687.134;-313188.0;-369.17;36.9906;35.1094;12;921.4;20.9354;-2499.85;0.0;687.134
3686;13348.1;687.134;-313188.0;-369.17;36.9898;35.1102;12;921.65;20.9354;-2499.85;0.0;687.134
3687;13348.1;687.134;-313188.0;-369.17;36.989;35.111;12;921.9;20.9358;-2499.85;0.0;687.134
3688;13347.8;687.114;-313225.0;-369.214;36.9883;35.1117;12;922.15;20.9362;-2499.85;0.0;687.114
3689;13347.4;687.095;-313263.0;-369.258;36.9876;35.1124;12;922.4;20.9354;-2499.86;0.0;687.095
3690;13346.6;687.057;-313337.0;-369.346;36.9869;35.1131;12;922.65;20.9366;-2499.86;0.0;687.057
3691;13345.9;687.018;-313412.0;-369.435;36.9863;35.1137;12;922.9;20.9354;-2499.86;0.0;687.018
3692;13344.8;686.96;-313524.0;-369.567;36.9863;35.1137;12;923.15;20.9354;-2499.86;0.0;686.96
3693;13343.6;686.903;-313636.0;-369.699;36.9868;35.1132;12;923.4;20.9354;-2499.85;0.0;686.903
3694;13343.6;686.903;-313636.0;-369.699;36.9877;35.1123;12;923.65;20.9346;-2499.85;0.0;686.903
3695;13343.6;686.903;-313636.0;-369.699;36.9889;35.1111;12;923.9;20.935;-2499.84;0.0;686.903
3696;13343.6;686.903;-313636.0;-369.699;36.99;35.11;12;924.15;20.9354;-2499.84;0.0;686.903
3697;13343.3;686.883;-313674.0;-369.743;36.9907;35.1093;12;924.4;20.9354;-2499.84;0.0;686.883
3698;13342.9;686.864;-313711.0;-369.787;36.9914;35.1086;12;924.65;20.935;-2499.84;0.0;686.864
3699;13342.5;686.845;-313749.0;-369.831;36.992;35.108;12;924.9;20.9335;-2499.84;0.0;686.845
3700;13342.1;686.826;-313786.0;-369.875;36.9926;35.1074;12;925.15;20.9342;-2499.84;0.0;686.826
3701;13341.8;686.806;-313823.0;-369.919;36.9932;35.1068;12;925.4;20.935;-2499.83;0.0;686.806
3702;13341.4;686.787;-313861.0;-369.964;36.9938;35.1062;12;925.65;20.9339;-2499.83;0.0;686.787
3703;13341.0;686.768;-313898.0;-370.008;36.9943;35.1057;12;925.9;20.9342;-2499.83;0.0;686.768
3704;13340.6;686.749;-313936.0;-370.052;36.9948;35.1052;12;926.15;20.9335;-2499.84;0.0;686.749
3705;13340.6;686.749;-313936.0;-370.052;36.9953;35.1047;12;926.4;20.9327;-2499.83;0.0;686.749
3706;13340.3;686.729;-313973.0;-370.096;36.9958;35.1042;12;926.65;20.93;-2499.83;0.0;686.729
3707;13339.9;686.71;-314010.0;-370.14;36.996;35.104;12;926.9;20.9315;-2499.83;0.0;686.71
3708;13339.5;686.691;-314048.0;-370.184;36.9964;35.1036;12;927.15;20.9312;-2499.83;0.0;686.691
3709;13339.5;686.691;-314048.0;-370.184;36.9968;35.1032;12;927.4;20.9323;-2499.83;0.0;686.691
3710;13339.1;686.672;-314085.0;-370.228;36.9971;35.1029;12;927.65;20.9304;-2499.83;0.0;686.672
3711;13338.8;686.652;-314123.0;-370.272;36.9974;35.1026;12;927.9;20.9335;-2499.83;0.0;686.652
3712;13338.8;686.652;-314123.0;-370.272;36.9976;35.1024;12;928.15;20.9331;-2499.83;0.0;686.652
3713;13338.0;686.614;-314197.0;-370.36;36.9978;35.1022;12;928.4;20.935;-2499.83;0.0;686.614
3714;13338.0;686.614;-314197.0;-370.36;36.998;35.102;12;928.65;20.9346;-2499.83;0.0;686.614
3715;13337.3;686.575;-314272.0;-370.449;36.9982;35.1018;12;928.9;20.935;-2499.83;0.0;686.575
3716;13337.3;686.575;-314272.0;-370.449;36.9984;35.1016;12;929.15;20.9327;-2499.83;0.0;686.575
3717;13336.9;686.556;-314310.0;-370.493;36.9987;35.1013;12;929.4;20.9335;-2499.83;0.0;686.556
3718;13336.5;686.537;-314347.0;-370.536;36.9989;35.1011;12;929.65;20.9339;-2499.83;0.0;686.537
3719;13336.2;686.518;-314384.0;-370.581;36.9991;35.1009;12;929.9;20.9354;-2499.83;0.0;686.518
3720;13335.4;686.479;-314459.0;-370.669;36.9992;35.1008;12;930.15;20.9366;-2499.83;0.0;686.479
3721;13335.4;686.479;-314459.0;-370.669;36.9993;35.1007;12;930.4;20.9354;-2499.83;0.0;686.479
3722;13335.4;686.479;-314459.0;-370.669;36.9997;35.1003;12;930.65;20.935;-2499.83;0.0;686.479
3723;13335.0;686.46;-314497.0;-370.713;37.0;35.1;12;930.9;20.9335;-2499.83;0.0;686.46
3724;13335.0;686.46;-314497.0;-370.713;37.0002;35.0998;12;931.15;20.9339;-2499.83;0.0;686.46
3725;13334.3;686.421;-314571.0;-370.801;37.0003;35.0997;12;931.4;20.9346;-2499.83;0.0;686.421
3726;13333.5;686.383;-314646.0;-370.889;37.0002;35.0998;12;931.65;20.9342;-2499.83;0.0;686.383
3727;13333.5;686.383;-314646.0;-370.889;37.0005;35.0995;12;931.9;20.9342;-2499.83;0.0;686.383
3728;13333.5;686.383;-314646.0;-370.889;37.001;35.099;12;932.15;20.9346;-2499.83;0.0;686.383
3729;13333.5;686.383;-314646.0;-370.889;37.0014;35.0986;12;932.4;20.9346;-2499.83;0.0;686.383
3730;13333.5;686.383;-314646.0;-370.889;37.0016;35.0984;12;932.65;20.9354;-2499.83;0.0;686.383
3731;13333.2;686.363;-314684.0;-370.933;37.0017;35.0983;12;932.9;20.9354;-2499.84;0.0;686.363
3732;13333.2;686.363;-314684.0;-370.933;37.0018;35.0982;12;933.15;20.9366;-2499.84;0.0;686.363
3733;13333.2;686.363;-314684.0;-370.933;37.0018;35.0982;12;933.4;20.9354;-2499.83;0.0;686.363
3734;13332.8;686.344;-314721.0;-370.977;37.0016;35.0984;12;933.65;20.9358;-2499.84;0.0;686.344
3735;13332.0;686.306;-314796.0;-371.066;37.0015;35.0985;12;933.9;20.9366;-2499.83;0.0;686.306
3736;13332.0;686.306;-314796.0;-371.066;37.0013;35.0987;12;934.15;20.9366;-2499.83;0.0;686.306
3737;13331.7;686.286;-314833.0;-371.11;37.0015;35.0985;12;934.4;20.9354;-2499.83;0.0;686.286
3738;13331.7;686.286;-314833.0;-371.11;37.0017;35.0983;12;934.65;20.9369;-2499.83;0.0;686.286
3739;13331.7;686.286;-314833.0;-371.11;37.002;35.098;12;934.9;20.9377;-2499.83;0.0;686.286
3740;13331.7;686.286;-314833.0;-371.11;37.0022;35.0978;12;935.15;20.9358;-2499.83;0.0;686.286
3741;13331.7;686.286;-314833.0;-371.11;37.0021;35.0979;12;935.4;20.9335;-2499.83;0.0;686.286
3742;13331.3;686.267;-314871.0;-371.154;37.002;35.098;12;935.65;20.9323;-2499.84;0.0;686.267
3743;13330.5;686.229;-314945.0;-371.242;37.0019;35.0981;12;935.9;20.9319;-2499.83;0.0;686.229
3744;13330.5;686.229;-314945.0;-371.242;37.0018;35.0982;12;936.15;20.9323;-2499.83;0.0;686.229
3745;13330.5;686.229;-314945.0;-371.242;37.002;35.098;12;936.4;20.9346;-2499.83;0.0;686.229
3746;13330.5;686.229;-314945.0;-371.242;37.0023;35.0977;12;936.65;20.935;-2499.83;0.0;686.229
3747;13330.2;686.209;-314983.0;-371.286;37.0025;35.0975;12;936.9;20.9354;-2499.83;0.0;686.209
3748;13329.4;686.171;-315058.0;-371.374;37.0027;35.0973;12;937.15;20.9354;-2499.84;0.0;686.171
3749;13329.4;686.171;-315058.0;-371.374;37.0028;35.0972;12;937.4;20.9366;-2499.83;0.0;686.171
3750;13329.4;686.171;-315058.0;-371.374;37.0032;35.0968;12;937.65;20.935;-2499.83;0.0;686.171
3751;13329.4;686.171;-315058.0;-371.374;37.0036;35.0964;12;937.9;20.935;-2499.83;0.0;686.171
3752;13329.4;686.171;-315058.0;-371.374;37.0038;35.0962;12;938.15;20.935;-2499.83;0.0;686.171
3753;13329.4;686.171;-315058.0;-371.374;37.004;35.096;12;938.4;20.935;-2499.83;0.0;686.171
3754;13329.1;686.152;-315095.0;-371.418;37.004;35.096;12;938.65;20.9342;-2499.83;0.0;686.152
3755;13328.7;686.132;-315132.0;-371.462;37.0039;35.0961;12;938.9;20.9331;-2499.83;0.0;686.133
3756;13328.7;686.132;-315132.0;-371.462;37.0039;35.0961;12;939.15;20.9331;-2499.83;0.0;686.133
3757;13328.7;686.132;-315132.0;-371.462;37.004;35.096;12;939.4;20.9319;-2499.83;0.0;686.133
3758;13328.7;686.132;-315132.0;-371.462;37.004;35.096;12;939.65;20.9323;-2499.83;0.0;686.133
3759;13327.9;686.094;-315207.0;-371.551;37.0039;35.0961;12;939.9;20.9323;-2499.84;0.0;686.094
3760;13327.9;686.094;-315207.0;-371.551;37.0039;35.0961;12;940.15;20.9304;-2499.83;0.0;686.094
3761;13327.9;686.094;-315207.0;-371.551;37.004;35.096;12;940.4;20.9312;-2499.83;0.0;686.094
3762;13327.6;686.075;-315245.0;-371.595;37.004;35.096;12;940.65;20.9308;-2499.83;0.0;686.075
3763;13327.6;686.075;-315245.0;-371.595;37.004;35.096;12;940.9;20.9323;-2499.83;0.0;686.075
3764;13327.2;686.055;-315282.0;-371.639;37.004;35.096;12;941.15;20.9319;-2499.83;0.0;686.055
3765;13327.2;686.055;-315282.0;-371.639;37.004;35.096;12;941.4;20.9327;-2499.83;0.0;686.055
3766;13327.2;686.055;-315282.0;-371.639;37.0041;35.0959;12;941.65;20.9327;-2499.83;0.0;686.055
3767;13327.2;686.055;-315282.0;-371.639;37.0041;35.0959;12;941.9;20.9327;-2499.83;0.0;686.055
3768;13326.8;686.036;-315319.0;-371.683;37.004;35.096;12;942.15;20.9331;-2499.83;0.0;686.036
3769;13326.8;686.036;-315319.0;-371.683;37.0039;35.0961;12;942.4;20.9342;-2499.83;0.0;686.036
3770;13326.4;686.017;-315357.0;-371.727;37.0038;35.0962;12;942.65;20.9354;-2499.83;0.0;686.017
3771;13325.7;685.978;-315432.0;-371.815;37.0036;35.0964;12;942.9;20.9366;-2499.83;0.0;685.978
3772;13325.7;685.978;-315432.0;-371.815;37.0039;35.0961;12;943.15;20.9393;-2499.83;0.0;685.978
3773;13325.7;685.978;-315432.0;-371.815;37.0044;35.0956;12;943.4;20.9389;-2499.83;0.0;685.978
3774;13325.7;685.978;-315432.0;-371.815;37.0048;35.0952;12;943.65;20.9377;-2499.83;0.0;685.978
3775;13325.7;685.978;-315432.0;-371.815;37.0051;35.0949;12;943.9;20.9366;-2499.83;0.0;685.978
3776;13325.7;685.978;-315432.0;-371.815;37.0052;35.0948;12;944.15;20.9369;-2499.83;0.0;685.978
3777;13325.3;685.959;-315469.0;-371.859;37.0051;35.0949;12;944.4;20.9381;-2499.83;0.0;685.959
3778;13324.9;685.94;-315506.0;-371.903;37.005;35.095;12;944.65;20.9389;-2499.83;0.0;685.94
3779;13324.9;685.94;-315506.0;-371.903;37.0051;35.0949;12;944.9;20.9377;-2499.83;0.0;685.94
3780;13324.9;685.94;-315506.0;-371.903;37.0053;35.0947;12;945.15;20.9373;-2499.83;0.0;685.94
3781;13324.9;685.94;-315506.0;-371.903;37.0054;35.0946;12;945.4;20.9366;-2499.83;0.0;685.94
3782;13324.9;685.94;-315506.0;-371.903;37.0054;35.0946;12;945.65;20.9354;-2499.83;0.0;685.94
3783;13324.9;685.94;-315506.0;-371.903;37.0053;35.0947;12;945.9;20.9354;-2499.83;0.0;685.94
3784;13324.6;685.921;-315544.0;-371.947;37.005;35.095;12;946.15;20.9327;-2499.83;0.0;685.921
3785;13324.6;685.921;-315544.0;-371.947;37.0046;35.0954;12;946.4;20.9331;-2499.83;0.0;685.921
3786;13324.2;685.901;-315581.0;-371.991;37.0044;35.0956;12;946.65;20.9335;-2499.83;0.0;685.901
3787;13323.8;685.882;-315619.0;-372.036;37.0042;35.0958;12;946.91;20.9323;-2499.83;0.0;685.882
3788;13323.4;685.863;-315656.0;-372.08;37.004;35.096;12;947.15;20.9319;-2499.83;0.0;685.863
3789;13323.4;685.863;-315656.0;-372.08;37.0039;35.0961;12;947.4;20.9319;-2499.82;0.0;685.863
3790;13323.4;685.863;-315656.0;-372.08;37.0041;35.0959;12;947.65;20.9335;-2499.82;0.0;685.863
3791;13323.4;685.863;-315656.0;-372.08;37.0043;35.0957;12;947.9;20.9354;-2499.82;0.0;685.863
3792;13323.4;685.863;-315656.0;-372.08;37.0043;35.0957;12;948.15;20.9346;-2499.82;0.0;685.863
3793;13323.4;685.863;-315656.0;-372.08;37.0043;35.0957;12;948.4;20.9339;-2499.83;0.0;685.863
3794;13323.1;685.844;-315693.0;-372.124;37.0041;35.0959;12;948.65;20.935;-2499.82;0.0;685.844
3795;13322.7;685.824;-315731.0;-372.168;37.0039;35.0961;12;948.9;20.9358;-2499.83;0.0;685.824
3796;13322.3;685.805;-315768.0;-372.212;37.0038;35.0962;12;949.15;20.9339;-2499.83;0.0;685.805
3797;13322.3;685.805;-315768.0;-372.212;37.0039;35.0961;12;949.4;20.9362;-2499.83;0.0;685.805
3798;13322.3;685.805;-315768.0;-372.212;37.0041;35.0959;12;949.65;20.9354;-2499.83;0.0;685.805
3799;13322.3;685.805;-315768.0;-372.212;37.0041;35.0959;12;949.9;20.935;-2499.83;0.0;685.805
3800;13321.9;685.786;-315806.0;-372.256;37.004;35.096;12;950.15;20.9346;-2499.82;0.0;685.786
3801;13321.9;685.786;-315806.0;-372.256;37.0039;35.0961;12;950.4;20.935;-2499.82;0.0;685.786
3802;13321.6;685.767;-315843.0;-372.3;37.0037;35.0963;12;950.65;20.9366;-2499.83;0.0;685.767
